URL,Journal_Title,Standardized_Title,month_year,Abstract,Keywords,Author_Name,Standardized_Author,Author_University,Standardized_University,Author_State,Author_Country
,MIS Quarterly,multifarious roles and conflicts on an interorganizational green is,2022,,,Dorothy E. Leidner,Dorothy E. Leidner,Baylor University,Baylor University,Texas,United States
,MIS Quarterly,multifarious roles and conflicts on an interorganizational green is,2022,,,Juliana Sutanto,Juliana Sutanto,Lancaster University,Lancaster University,Lancashire,United Kingdom
,MIS Quarterly,multifarious roles and conflicts on an interorganizational green is,2022,,,Juliana Sutanto,Juliana Sutanto,Lancaster University,Lancaster University,Lancashire,United Kingdom
,MIS Quarterly,multifarious roles and conflicts on an interorganizational green is,2022,,,Juliana Sutanto,Juliana Sutanto,Lancaster University,Lancaster University,Lancashire,United Kingdom
,MIS Quarterly,multifarious roles and conflicts on an interorganizational green is,2022,,,Lazaros Goutas,Lazaros Goutas,Imd Business School,Imd Business School,Vaud,Switzerland
,MIS Quarterly,multifarious roles and conflicts on an interorganizational green is,2022,,,Lazaros Goutas,Lazaros Goutas,Imd Business School,Imd Business School,Vaud,Switzerland
,MIS Quarterly,multifarious roles and conflicts on an interorganizational green is,2022,,,Lazaros Goutas,Lazaros Goutas,Imd Business School,Imd Business School,Vaud,Switzerland
,MIS Quarterly,when paying for reviews pays off the case of performancecontingent monetary rewards,2022,,,Yinan Yu,Yinan Yu,University Of Memphis,University Of Memphis,Tennessee,United States
,MIS Quarterly,when paying for reviews pays off the case of performancecontingent monetary rewards,2022,,,Yinan Yu,Yinan Yu,University Of Memphis,University Of Memphis,Tennessee,United States
,MIS Quarterly,when paying for reviews pays off the case of performancecontingent monetary rewards,2022,,,Yinan Yu,Yinan Yu,University Of Memphis,University Of Memphis,Tennessee,United States
,MIS Quarterly,when paying for reviews pays off the case of performancecontingent monetary rewards,2022,,,Warut Khern-am-nuai,Warut Khern-am-nuai,Mcgill University,Mcgill University,Quebec,Canada
,MIS Quarterly,when paying for reviews pays off the case of performancecontingent monetary rewards,2022,,,Warut Khern-am-nuai,Warut Khern-am-nuai,Mcgill University,Mcgill University,Quebec,Canada
,MIS Quarterly,when paying for reviews pays off the case of performancecontingent monetary rewards,2022,,,Warut Khern-am-nuai,Warut Khern-am-nuai,Mcgill University,Mcgill University,Quebec,Canada
,MIS Quarterly,when paying for reviews pays off the case of performancecontingent monetary rewards,2022,,,Alain Pinsonneault,Alain Pinsonneault,Mcgill University,Mcgill University,Quebec,Canada
,MIS Quarterly,when paying for reviews pays off the case of performancecontingent monetary rewards,2022,,,Alain Pinsonneault,Alain Pinsonneault,Mcgill University,Mcgill University,Quebec,Canada
,MIS Quarterly,when paying for reviews pays off the case of performancecontingent monetary rewards,2022,,,Alain Pinsonneault,Alain Pinsonneault,Mcgill University,Mcgill University,Quebec,Canada
,MIS Quarterly,effects of personalized recommendations versus aggregate ratings on postconsumption preference responses,2022,,,Gediminas Adomavicius,Gediminas Adomavicius,University Of Minnesota,University Of Minnesota,Minnesota,United States
,MIS Quarterly,effects of personalized recommendations versus aggregate ratings on postconsumption preference responses,2022,,,Gediminas Adomavicius,Gediminas Adomavicius,University Of Minnesota,University Of Minnesota,Minnesota,United States
,MIS Quarterly,effects of personalized recommendations versus aggregate ratings on postconsumption preference responses,2022,,,Gediminas Adomavicius,Gediminas Adomavicius,University Of Minnesota,University Of Minnesota,Minnesota,United States
,MIS Quarterly,effects of personalized recommendations versus aggregate ratings on postconsumption preference responses,2022,,,Gediminas Adomavicius,Gediminas Adomavicius,University Of Minnesota,University Of Minnesota,Minnesota,United States
,MIS Quarterly,effects of personalized recommendations versus aggregate ratings on postconsumption preference responses,2022,,,Jesse C. Bockstedt,Jesse C. Bockstedt,Emory University,Emory University,Georgia,United States
,MIS Quarterly,effects of personalized recommendations versus aggregate ratings on postconsumption preference responses,2022,,,Jesse C. Bockstedt,Jesse C. Bockstedt,Emory University,Emory University,Georgia,United States
,MIS Quarterly,effects of personalized recommendations versus aggregate ratings on postconsumption preference responses,2022,,,Jesse C. Bockstedt,Jesse C. Bockstedt,Emory University,Emory University,Georgia,United States
,MIS Quarterly,effects of personalized recommendations versus aggregate ratings on postconsumption preference responses,2022,,,Jesse C. Bockstedt,Jesse C. Bockstedt,Emory University,Emory University,Georgia,United States
,MIS Quarterly,effects of personalized recommendations versus aggregate ratings on postconsumption preference responses,2022,,,Shawn Curley,Shawn Curley,University Of Minnesota,University Of Minnesota,Minnesota,United States
,MIS Quarterly,effects of personalized recommendations versus aggregate ratings on postconsumption preference responses,2022,,,Shawn Curley,Shawn Curley,University Of Minnesota,University Of Minnesota,Minnesota,United States
,MIS Quarterly,effects of personalized recommendations versus aggregate ratings on postconsumption preference responses,2022,,,Shawn Curley,Shawn Curley,University Of Minnesota,University Of Minnesota,Minnesota,United States
,MIS Quarterly,effects of personalized recommendations versus aggregate ratings on postconsumption preference responses,2022,,,Shawn Curley,Shawn Curley,University Of Minnesota,University Of Minnesota,Minnesota,United States
,MIS Quarterly,effects of personalized recommendations versus aggregate ratings on postconsumption preference responses,2022,,,Jingjing Zhang,Jingjing Zhang,Indiana University,Indiana University,Indiana,United States
,MIS Quarterly,effects of personalized recommendations versus aggregate ratings on postconsumption preference responses,2022,,,Jingjing Zhang,Jingjing Zhang,Indiana University,Indiana University,Indiana,United States
,MIS Quarterly,effects of personalized recommendations versus aggregate ratings on postconsumption preference responses,2022,,,Jingjing Zhang,Jingjing Zhang,Indiana University,Indiana University,Indiana,United States
,MIS Quarterly,effects of personalized recommendations versus aggregate ratings on postconsumption preference responses,2022,,,Jingjing Zhang,Jingjing Zhang,Indiana University,Indiana University,Indiana,United States
,MIS Quarterly,applying and extending the theory of effective use in a business intelligence context,2022,,,Van-Hau Trieu,Van-Hau Trieu,Deakin University,Deakin University,Victoria,Australia
,MIS Quarterly,applying and extending the theory of effective use in a business intelligence context,2022,,,Van-Hau Trieu,Van-Hau Trieu,Deakin University,Deakin University,Victoria,Australia
,MIS Quarterly,applying and extending the theory of effective use in a business intelligence context,2022,,,Van-Hau Trieu,Van-Hau Trieu,Deakin University,Deakin University,Victoria,Australia
,MIS Quarterly,applying and extending the theory of effective use in a business intelligence context,2022,,,Van-Hau Trieu,Van-Hau Trieu,Deakin University,Deakin University,Victoria,Australia
,MIS Quarterly,applying and extending the theory of effective use in a business intelligence context,2022,,,Andrew Burton-Jones,Andrew Burton-Jones,University Of Queensland,University Of Queensland,,Australia
,MIS Quarterly,applying and extending the theory of effective use in a business intelligence context,2022,,,Andrew Burton-Jones,Andrew Burton-Jones,University Of Queensland,University Of Queensland,,Australia
,MIS Quarterly,applying and extending the theory of effective use in a business intelligence context,2022,,,Andrew Burton-Jones,Andrew Burton-Jones,University Of Queensland,University Of Queensland,,Australia
,MIS Quarterly,applying and extending the theory of effective use in a business intelligence context,2022,,,Andrew Burton-Jones,Andrew Burton-Jones,University Of Queensland,University Of Queensland,,Australia
,MIS Quarterly,applying and extending the theory of effective use in a business intelligence context,2022,,,Peter Green,Peter Green,Queensland University Of Technology,Queensland University Of Technology,Queensland,Australia
,MIS Quarterly,applying and extending the theory of effective use in a business intelligence context,2022,,,Peter Green,Peter Green,Queensland University Of Technology,Queensland University Of Technology,Queensland,Australia
,MIS Quarterly,applying and extending the theory of effective use in a business intelligence context,2022,,,Peter Green,Peter Green,Queensland University Of Technology,Queensland University Of Technology,Queensland,Australia
,MIS Quarterly,applying and extending the theory of effective use in a business intelligence context,2022,,,Peter Green,Peter Green,Queensland University Of Technology,Queensland University Of Technology,Queensland,Australia
,MIS Quarterly,applying and extending the theory of effective use in a business intelligence context,2022,,,sophie cockcroft,sophie cockcroft,University Of Southern Queensland,University Of Southern Queensland,Queensland,Australia
,MIS Quarterly,applying and extending the theory of effective use in a business intelligence context,2022,,,sophie cockcroft,sophie cockcroft,University Of Southern Queensland,University Of Southern Queensland,Queensland,Australia
,MIS Quarterly,applying and extending the theory of effective use in a business intelligence context,2022,,,sophie cockcroft,sophie cockcroft,University Of Southern Queensland,University Of Southern Queensland,Queensland,Australia
,MIS Quarterly,applying and extending the theory of effective use in a business intelligence context,2022,,,sophie cockcroft,sophie cockcroft,University Of Southern Queensland,University Of Southern Queensland,Queensland,Australia
,MIS Quarterly,when constructs become obsolete a systematic approach to evaluating and updating constructs for information systems research,2022,,,Deborah Compeau,Deborah Compeau,Washington State University,Washington State University,Washington,United States
,MIS Quarterly,when constructs become obsolete a systematic approach to evaluating and updating constructs for information systems research,2022,,,Deborah Compeau,Deborah Compeau,Washington State University,Washington State University,Washington,United States
,MIS Quarterly,when constructs become obsolete a systematic approach to evaluating and updating constructs for information systems research,2022,,,Deborah Compeau,Deborah Compeau,Washington State University,Washington State University,Washington,United States
,MIS Quarterly,when constructs become obsolete a systematic approach to evaluating and updating constructs for information systems research,2022,,,John Correia,John Correia,Gonzaga University,Gonzaga University,Washington,United States
,MIS Quarterly,when constructs become obsolete a systematic approach to evaluating and updating constructs for information systems research,2022,,,John Correia,John Correia,Gonzaga University,Gonzaga University,Washington,United States
,MIS Quarterly,when constructs become obsolete a systematic approach to evaluating and updating constructs for information systems research,2022,,,John Correia,John Correia,Gonzaga University,Gonzaga University,Washington,United States
,MIS Quarterly,when constructs become obsolete a systematic approach to evaluating and updating constructs for information systems research,2022,,,Jason Thatcher,Jason Thatcher,Temple University,Temple University,Pennsylvania,United States
,MIS Quarterly,when constructs become obsolete a systematic approach to evaluating and updating constructs for information systems research,2022,,,Jason Thatcher,Jason Thatcher,Temple University,Temple University,Pennsylvania,United States
,MIS Quarterly,when constructs become obsolete a systematic approach to evaluating and updating constructs for information systems research,2022,,,Jason Thatcher,Jason Thatcher,Temple University,Temple University,Pennsylvania,United States
,MIS Quarterly,a robust inference method for decisionmaking in networks,2022,,,Aaron Schecter,Aaron Schecter,University Of Georgia,University Of Georgia,Georgia,United States
,MIS Quarterly,a robust inference method for decisionmaking in networks,2022,,,Aaron Schecter,Aaron Schecter,University Of Georgia,University Of Georgia,Georgia,United States
,MIS Quarterly,a robust inference method for decisionmaking in networks,2022,,,Aaron Schecter,Aaron Schecter,University Of Georgia,University Of Georgia,Georgia,United States
,MIS Quarterly,a robust inference method for decisionmaking in networks,2022,,,Omid Nohadani,Omid Nohadani,Benefits Science Technology,Benefits Science Technology,,
,MIS Quarterly,a robust inference method for decisionmaking in networks,2022,,,Omid Nohadani,Omid Nohadani,Benefits Science Technology,Benefits Science Technology,,
,MIS Quarterly,a robust inference method for decisionmaking in networks,2022,,,Omid Nohadani,Omid Nohadani,Benefits Science Technology,Benefits Science Technology,,
,MIS Quarterly,a robust inference method for decisionmaking in networks,2022,,,Noshir Contractor,Noshir Contractor,Northwestern University,Northwestern University,Illinois,United States
,MIS Quarterly,a robust inference method for decisionmaking in networks,2022,,,Noshir Contractor,Noshir Contractor,Northwestern University,Northwestern University,Illinois,United States
,MIS Quarterly,a robust inference method for decisionmaking in networks,2022,,,Noshir Contractor,Noshir Contractor,Northwestern University,Northwestern University,Illinois,United States
,MIS Quarterly,digital platform ecosystem dynamics the roles of product scope innovation and collaborative network centrality,2022,,,He Li,He Li,Clemson University,Clemson University,South Carolina,United States
,MIS Quarterly,digital platform ecosystem dynamics the roles of product scope innovation and collaborative network centrality,2022,,,He Li,He Li,Clemson University,Clemson University,South Carolina,United States
,MIS Quarterly,digital platform ecosystem dynamics the roles of product scope innovation and collaborative network centrality,2022,,,He Li,He Li,Clemson University,Clemson University,South Carolina,United States
,MIS Quarterly,digital platform ecosystem dynamics the roles of product scope innovation and collaborative network centrality,2022,,,Chen Zhang,Chen Zhang,University Of Memphis,University Of Memphis,Tennessee,United States
,MIS Quarterly,digital platform ecosystem dynamics the roles of product scope innovation and collaborative network centrality,2022,,,Chen Zhang,Chen Zhang,University Of Memphis,University Of Memphis,Tennessee,United States
,MIS Quarterly,digital platform ecosystem dynamics the roles of product scope innovation and collaborative network centrality,2022,,,Chen Zhang,Chen Zhang,University Of Memphis,University Of Memphis,Tennessee,United States
,MIS Quarterly,digital platform ecosystem dynamics the roles of product scope innovation and collaborative network centrality,2022,,,William J. Kettinger,William J. Kettinger,Clemson University,Clemson University,South Carolina,United States
,MIS Quarterly,digital platform ecosystem dynamics the roles of product scope innovation and collaborative network centrality,2022,,,William J. Kettinger,William J. Kettinger,Clemson University,Clemson University,South Carolina,United States
,MIS Quarterly,digital platform ecosystem dynamics the roles of product scope innovation and collaborative network centrality,2022,,,William J. Kettinger,William J. Kettinger,Clemson University,Clemson University,South Carolina,United States
,MIS Quarterly,social capital accumulation through social media networks evidence from a randomized field experiment and individuallevel panel data,2022,,,Michael Weiler,Michael Weiler,Goethe University Frankfurt,Goethe University Frankfurt,Hesse,Germany
,MIS Quarterly,social capital accumulation through social media networks evidence from a randomized field experiment and individuallevel panel data,2022,,,Michael Weiler,Michael Weiler,Goethe University Frankfurt,Goethe University Frankfurt,Hesse,Germany
,MIS Quarterly,social capital accumulation through social media networks evidence from a randomized field experiment and individuallevel panel data,2022,,,Michael Weiler,Michael Weiler,Goethe University Frankfurt,Goethe University Frankfurt,Hesse,Germany
,MIS Quarterly,social capital accumulation through social media networks evidence from a randomized field experiment and individuallevel panel data,2022,,,Michael Weiler,Michael Weiler,Goethe University Frankfurt,Goethe University Frankfurt,Hesse,Germany
,MIS Quarterly,social capital accumulation through social media networks evidence from a randomized field experiment and individuallevel panel data,2022,,,Michael Weiler,Michael Weiler,Goethe University Frankfurt,Goethe University Frankfurt,Hesse,Germany
,MIS Quarterly,social capital accumulation through social media networks evidence from a randomized field experiment and individuallevel panel data,2022,,,Simon Stolz,Simon Stolz,Whu – Otto Beisheim School Of Management,Whu – Otto Beisheim School Of Management,,Germany
,MIS Quarterly,social capital accumulation through social media networks evidence from a randomized field experiment and individuallevel panel data,2022,,,Simon Stolz,Simon Stolz,Whu – Otto Beisheim School Of Management,Whu – Otto Beisheim School Of Management,,Germany
,MIS Quarterly,social capital accumulation through social media networks evidence from a randomized field experiment and individuallevel panel data,2022,,,Simon Stolz,Simon Stolz,Whu – Otto Beisheim School Of Management,Whu – Otto Beisheim School Of Management,,Germany
,MIS Quarterly,social capital accumulation through social media networks evidence from a randomized field experiment and individuallevel panel data,2022,,,Simon Stolz,Simon Stolz,Whu – Otto Beisheim School Of Management,Whu – Otto Beisheim School Of Management,,Germany
,MIS Quarterly,social capital accumulation through social media networks evidence from a randomized field experiment and individuallevel panel data,2022,,,Simon Stolz,Simon Stolz,Whu – Otto Beisheim School Of Management,Whu – Otto Beisheim School Of Management,,Germany
,MIS Quarterly,social capital accumulation through social media networks evidence from a randomized field experiment and individuallevel panel data,2022,,,Andreas Lanz,Andreas Lanz,Hec Paris,Hec Paris,Île-de-France,France
,MIS Quarterly,social capital accumulation through social media networks evidence from a randomized field experiment and individuallevel panel data,2022,,,Andreas Lanz,Andreas Lanz,Hec Paris,Hec Paris,Île-de-France,France
,MIS Quarterly,social capital accumulation through social media networks evidence from a randomized field experiment and individuallevel panel data,2022,,,Andreas Lanz,Andreas Lanz,Hec Paris,Hec Paris,Île-de-France,France
,MIS Quarterly,social capital accumulation through social media networks evidence from a randomized field experiment and individuallevel panel data,2022,,,Andreas Lanz,Andreas Lanz,Hec Paris,Hec Paris,Île-de-France,France
,MIS Quarterly,social capital accumulation through social media networks evidence from a randomized field experiment and individuallevel panel data,2022,,,Andreas Lanz,Andreas Lanz,Hec Paris,Hec Paris,Île-de-France,France
,MIS Quarterly,social capital accumulation through social media networks evidence from a randomized field experiment and individuallevel panel data,2022,,,Christian Schlereth,Christian Schlereth,Whu – Otto Beisheim School Of Management,Whu – Otto Beisheim School Of Management,,Germany
,MIS Quarterly,social capital accumulation through social media networks evidence from a randomized field experiment and individuallevel panel data,2022,,,Christian Schlereth,Christian Schlereth,Whu – Otto Beisheim School Of Management,Whu – Otto Beisheim School Of Management,,Germany
,MIS Quarterly,social capital accumulation through social media networks evidence from a randomized field experiment and individuallevel panel data,2022,,,Christian Schlereth,Christian Schlereth,Whu – Otto Beisheim School Of Management,Whu – Otto Beisheim School Of Management,,Germany
,MIS Quarterly,social capital accumulation through social media networks evidence from a randomized field experiment and individuallevel panel data,2022,,,Christian Schlereth,Christian Schlereth,Whu – Otto Beisheim School Of Management,Whu – Otto Beisheim School Of Management,,Germany
,MIS Quarterly,social capital accumulation through social media networks evidence from a randomized field experiment and individuallevel panel data,2022,,,Christian Schlereth,Christian Schlereth,Whu – Otto Beisheim School Of Management,Whu – Otto Beisheim School Of Management,,Germany
,MIS Quarterly,social capital accumulation through social media networks evidence from a randomized field experiment and individuallevel panel data,2022,,,Oliver Hinz,Oliver Hinz,Goethe University Frankfurt,Goethe University Frankfurt,Hesse,Germany
,MIS Quarterly,social capital accumulation through social media networks evidence from a randomized field experiment and individuallevel panel data,2022,,,Oliver Hinz,Oliver Hinz,Goethe University Frankfurt,Goethe University Frankfurt,Hesse,Germany
,MIS Quarterly,social capital accumulation through social media networks evidence from a randomized field experiment and individuallevel panel data,2022,,,Oliver Hinz,Oliver Hinz,Goethe University Frankfurt,Goethe University Frankfurt,Hesse,Germany
,MIS Quarterly,social capital accumulation through social media networks evidence from a randomized field experiment and individuallevel panel data,2022,,,Oliver Hinz,Oliver Hinz,Goethe University Frankfurt,Goethe University Frankfurt,Hesse,Germany
,MIS Quarterly,social capital accumulation through social media networks evidence from a randomized field experiment and individuallevel panel data,2022,,,Oliver Hinz,Oliver Hinz,Goethe University Frankfurt,Goethe University Frankfurt,Hesse,Germany
,MIS Quarterly,executive functions and information systems learning,2022,,,Yulia W. Sullivan,Yulia W. Sullivan,Baylor University,Baylor University,Texas,United States
,MIS Quarterly,executive functions and information systems learning,2022,,,Yulia W. Sullivan,Yulia W. Sullivan,Baylor University,Baylor University,Texas,United States
,MIS Quarterly,executive functions and information systems learning,2022,,,Fred D. Davis,Fred D. Davis,Texas Tech University,Texas Tech University,Texas,United States
,MIS Quarterly,executive functions and information systems learning,2022,,,Fred D. Davis,Fred D. Davis,Texas Tech University,Texas Tech University,Texas,United States
,MIS Quarterly,the opm data breach an investigation of shared emotional reactions on twitter,2022,,,Eric Bachura,Eric Bachura,University Of Texas At San Antonio,University Of Texas At San Antonio,Texas,United States
,MIS Quarterly,the opm data breach an investigation of shared emotional reactions on twitter,2022,,,Eric Bachura,Eric Bachura,University Of Texas At San Antonio,University Of Texas At San Antonio,Texas,United States
,MIS Quarterly,the opm data breach an investigation of shared emotional reactions on twitter,2022,,,Eric Bachura,Eric Bachura,University Of Texas At San Antonio,University Of Texas At San Antonio,Texas,United States
,MIS Quarterly,the opm data breach an investigation of shared emotional reactions on twitter,2022,,,Eric Bachura,Eric Bachura,University Of Texas At San Antonio,University Of Texas At San Antonio,Texas,United States
,MIS Quarterly,the opm data breach an investigation of shared emotional reactions on twitter,2022,,,Rohit Valech,Rohit Valech,University Of Texas At San Antonio,University Of Texas At San Antonio,Texas,United States
,MIS Quarterly,the opm data breach an investigation of shared emotional reactions on twitter,2022,,,Rohit Valech,Rohit Valech,University Of Texas At San Antonio,University Of Texas At San Antonio,Texas,United States
,MIS Quarterly,the opm data breach an investigation of shared emotional reactions on twitter,2022,,,Rohit Valech,Rohit Valech,University Of Texas At San Antonio,University Of Texas At San Antonio,Texas,United States
,MIS Quarterly,the opm data breach an investigation of shared emotional reactions on twitter,2022,,,Rohit Valech,Rohit Valech,University Of Texas At San Antonio,University Of Texas At San Antonio,Texas,United States
,MIS Quarterly,the opm data breach an investigation of shared emotional reactions on twitter,2022,,,Rui Chen,Rui Chen,Iowa State University,Iowa State University,Iowa,United States
,MIS Quarterly,the opm data breach an investigation of shared emotional reactions on twitter,2022,,,Rui Chen,Rui Chen,Iowa State University,Iowa State University,Iowa,United States
,MIS Quarterly,the opm data breach an investigation of shared emotional reactions on twitter,2022,,,Rui Chen,Rui Chen,Iowa State University,Iowa State University,Iowa,United States
,MIS Quarterly,the opm data breach an investigation of shared emotional reactions on twitter,2022,,,Rui Chen,Rui Chen,Iowa State University,Iowa State University,Iowa,United States
,MIS Quarterly,the opm data breach an investigation of shared emotional reactions on twitter,2022,,,H. Raghav Rao,H. Raghav Rao,University Of Texas At San Antonio,University Of Texas At San Antonio,Texas,United States
,MIS Quarterly,the opm data breach an investigation of shared emotional reactions on twitter,2022,,,H. Raghav Rao,H. Raghav Rao,University Of Texas At San Antonio,University Of Texas At San Antonio,Texas,United States
,MIS Quarterly,the opm data breach an investigation of shared emotional reactions on twitter,2022,,,H. Raghav Rao,H. Raghav Rao,University Of Texas At San Antonio,University Of Texas At San Antonio,Texas,United States
,MIS Quarterly,the opm data breach an investigation of shared emotional reactions on twitter,2022,,,H. Raghav Rao,H. Raghav Rao,University Of Texas At San Antonio,University Of Texas At San Antonio,Texas,United States
,MIS Quarterly,linking exploits from the dark web to known vulnerabilities for proactive cyber threat intelligence an attentionbased deep structured semantic model,2022,,,Sagar Samtani,Sagar Samtani,Indiana University,Indiana University,Indiana,United States
,MIS Quarterly,linking exploits from the dark web to known vulnerabilities for proactive cyber threat intelligence an attentionbased deep structured semantic model,2022,,,Sagar Samtani,Sagar Samtani,Indiana University,Indiana University,Indiana,United States
,MIS Quarterly,linking exploits from the dark web to known vulnerabilities for proactive cyber threat intelligence an attentionbased deep structured semantic model,2022,,,Sagar Samtani,Sagar Samtani,Indiana University,Indiana University,Indiana,United States
,MIS Quarterly,linking exploits from the dark web to known vulnerabilities for proactive cyber threat intelligence an attentionbased deep structured semantic model,2022,,,Yidong Chai,Yidong Chai,Hefei University Of Technology,Hefei University Of Technology,Anhui,China
,MIS Quarterly,linking exploits from the dark web to known vulnerabilities for proactive cyber threat intelligence an attentionbased deep structured semantic model,2022,,,Yidong Chai,Yidong Chai,Hefei University Of Technology,Hefei University Of Technology,Anhui,China
,MIS Quarterly,linking exploits from the dark web to known vulnerabilities for proactive cyber threat intelligence an attentionbased deep structured semantic model,2022,,,Yidong Chai,Yidong Chai,Hefei University Of Technology,Hefei University Of Technology,Anhui,China
,MIS Quarterly,linking exploits from the dark web to known vulnerabilities for proactive cyber threat intelligence an attentionbased deep structured semantic model,2022,,,Hsinchun Chen,Hsinchun Chen,University Of Arizona,University Of Arizona,Arizona,United States
,MIS Quarterly,linking exploits from the dark web to known vulnerabilities for proactive cyber threat intelligence an attentionbased deep structured semantic model,2022,,,Hsinchun Chen,Hsinchun Chen,University Of Arizona,University Of Arizona,Arizona,United States
,MIS Quarterly,linking exploits from the dark web to known vulnerabilities for proactive cyber threat intelligence an attentionbased deep structured semantic model,2022,,,Hsinchun Chen,Hsinchun Chen,University Of Arizona,University Of Arizona,Arizona,United States
,MIS Quarterly,product meaning in digital product innovation,2022,,,Gongtai Wang,Gongtai Wang,Queen’S University,Queen’S University,Ontario,Canada
,MIS Quarterly,product meaning in digital product innovation,2022,,,Gongtai Wang,Gongtai Wang,Queen’S University,Queen’S University,Ontario,Canada
,MIS Quarterly,product meaning in digital product innovation,2022,,,Gongtai Wang,Gongtai Wang,Queen’S University,Queen’S University,Ontario,Canada
,MIS Quarterly,product meaning in digital product innovation,2022,,,Gongtai Wang,Gongtai Wang,Queen’S University,Queen’S University,Ontario,Canada
,MIS Quarterly,product meaning in digital product innovation,2022,,,Ola Henfridsson,Ola Henfridsson,University Of Miami,University Of Miami,Florida,United States
,MIS Quarterly,product meaning in digital product innovation,2022,,,Ola Henfridsson,Ola Henfridsson,University Of Miami,University Of Miami,Florida,United States
,MIS Quarterly,product meaning in digital product innovation,2022,,,Ola Henfridsson,Ola Henfridsson,University Of Miami,University Of Miami,Florida,United States
,MIS Quarterly,product meaning in digital product innovation,2022,,,Ola Henfridsson,Ola Henfridsson,University Of Miami,University Of Miami,Florida,United States
,MIS Quarterly,product meaning in digital product innovation,2022,,,Joe Nandhakumar,Joe Nandhakumar,University Of Warwick,University Of Warwick,England,United Kingdom
,MIS Quarterly,product meaning in digital product innovation,2022,,,Joe Nandhakumar,Joe Nandhakumar,University Of Warwick,University Of Warwick,England,United Kingdom
,MIS Quarterly,product meaning in digital product innovation,2022,,,Joe Nandhakumar,Joe Nandhakumar,University Of Warwick,University Of Warwick,England,United Kingdom
,MIS Quarterly,product meaning in digital product innovation,2022,,,Joe Nandhakumar,Joe Nandhakumar,University Of Warwick,University Of Warwick,England,United Kingdom
,MIS Quarterly,product meaning in digital product innovation,2022,,,Youngjin Yoo,Youngjin Yoo,Case Western University,Case Western University,Ohio,United States
,MIS Quarterly,product meaning in digital product innovation,2022,,,Youngjin Yoo,Youngjin Yoo,Case Western University,Case Western University,Ohio,United States
,MIS Quarterly,product meaning in digital product innovation,2022,,,Youngjin Yoo,Youngjin Yoo,Case Western University,Case Western University,Ohio,United States
,MIS Quarterly,product meaning in digital product innovation,2022,,,Youngjin Yoo,Youngjin Yoo,Case Western University,Case Western University,Ohio,United States
,MIS Quarterly,combining crowd and machine intelligence to detect false news on social media,2022,,,Xuan Wei,Xuan Wei,Shanghai Jiao Tong University,Shanghai Jiao Tong University,Shanghai,China
,MIS Quarterly,combining crowd and machine intelligence to detect false news on social media,2022,,,Xuan Wei,Xuan Wei,Shanghai Jiao Tong University,Shanghai Jiao Tong University,Shanghai,China
,MIS Quarterly,combining crowd and machine intelligence to detect false news on social media,2022,,,Xuan Wei,Xuan Wei,Shanghai Jiao Tong University,Shanghai Jiao Tong University,Shanghai,China
,MIS Quarterly,combining crowd and machine intelligence to detect false news on social media,2022,,,Xuan Wei,Xuan Wei,Shanghai Jiao Tong University,Shanghai Jiao Tong University,Shanghai,China
,MIS Quarterly,combining crowd and machine intelligence to detect false news on social media,2022,,,Xuan Wei,Xuan Wei,Shanghai Jiao Tong University,Shanghai Jiao Tong University,Shanghai,China
,MIS Quarterly,combining crowd and machine intelligence to detect false news on social media,2022,,,Zhu Zhang,Zhu Zhang,Chinese Academy Of Sciences,Chinese Academy Of Sciences,,China
,MIS Quarterly,combining crowd and machine intelligence to detect false news on social media,2022,,,Zhu Zhang,Zhu Zhang,Chinese Academy Of Sciences,Chinese Academy Of Sciences,,China
,MIS Quarterly,combining crowd and machine intelligence to detect false news on social media,2022,,,Zhu Zhang,Zhu Zhang,Chinese Academy Of Sciences,Chinese Academy Of Sciences,,China
,MIS Quarterly,combining crowd and machine intelligence to detect false news on social media,2022,,,Zhu Zhang,Zhu Zhang,Chinese Academy Of Sciences,Chinese Academy Of Sciences,,China
,MIS Quarterly,combining crowd and machine intelligence to detect false news on social media,2022,,,Zhu Zhang,Zhu Zhang,Chinese Academy Of Sciences,Chinese Academy Of Sciences,,China
,MIS Quarterly,combining crowd and machine intelligence to detect false news on social media,2022,,,Mingyue Zhang,Mingyue Zhang,Shanghai International Studies University,Shanghai International Studies University,Shanghai,China
,MIS Quarterly,combining crowd and machine intelligence to detect false news on social media,2022,,,Mingyue Zhang,Mingyue Zhang,Shanghai International Studies University,Shanghai International Studies University,Shanghai,China
,MIS Quarterly,combining crowd and machine intelligence to detect false news on social media,2022,,,Mingyue Zhang,Mingyue Zhang,Shanghai International Studies University,Shanghai International Studies University,Shanghai,China
,MIS Quarterly,combining crowd and machine intelligence to detect false news on social media,2022,,,Mingyue Zhang,Mingyue Zhang,Shanghai International Studies University,Shanghai International Studies University,Shanghai,China
,MIS Quarterly,combining crowd and machine intelligence to detect false news on social media,2022,,,Mingyue Zhang,Mingyue Zhang,Shanghai International Studies University,Shanghai International Studies University,Shanghai,China
,MIS Quarterly,combining crowd and machine intelligence to detect false news on social media,2022,,,Weiyun Chen,Weiyun Chen,Huazhong University Of Science And Technology,Huazhong University Of Science And Technology,Hubei,China
,MIS Quarterly,combining crowd and machine intelligence to detect false news on social media,2022,,,Weiyun Chen,Weiyun Chen,Huazhong University Of Science And Technology,Huazhong University Of Science And Technology,Hubei,China
