Title,URL,Volume Issue,Vol Issue Year
Nudging Private Ryan: Mobile Microgiving under Economic Incentives and Audience Effects,https://aisel.aisnet.org/misq/vol47/iss3/9/,Vol 47 Issue 3,2023
Exploiting Expert Knowledge for Assigning Firms to Industries: A Novel Deep Learning Method,https://aisel.aisnet.org/misq/vol47/iss3/10/,Vol 47 Issue 3,2023
Competing for Temporary Advantage in a Hypercompetitive Mobile App Market,https://aisel.aisnet.org/misq/vol47/iss3/11/,Vol 47 Issue 3,2023
Are IT Professionals Unique? A Second-Order Meta-Analytic Comparison of Turnover Intentions Across Occupations,https://aisel.aisnet.org/misq/vol47/iss3/12/,Vol 47 Issue 3,2023
Equality Does Not Make You Happy: Effects of Differentiated Leader-Member Exchange and Team-Member Exchange on Developer Satisfaction in Agile Development Teams,https://aisel.aisnet.org/misq/vol47/iss3/13/,Vol 47 Issue 3,2023
Crowdfunding Success Effects on Financing Outcomes for Startups: A Signaling Theory Perspective,https://aisel.aisnet.org/misq/vol47/iss3/14/,Vol 47 Issue 3,2023
ROLEX: A Novel Method for Interpretable Machine Learning Using Robust Local Explanations,https://aisel.aisnet.org/misq/vol47/iss3/15/,Vol 47 Issue 3,2023
Standardize or Let a Thousand Flowers Bloom? Interface Design Coordination between Software Platforms and Hosted Apps,https://aisel.aisnet.org/misq/vol47/iss3/16/,Vol 47 Issue 3,2023
Economic Impacts of Platform-Endorsed Quality Certification: Evidence from Airbnb,https://aisel.aisnet.org/misq/vol47/iss3/17/,Vol 47 Issue 3,2023
Prejudiced against the Machine? Implicit Associations and the Transience of Algorithm Aversion,https://aisel.aisnet.org/misq/vol47/iss4/4/,Vol 47 Issue 4,2023
How AI-Based Systems Can Induce Reflections: The Case of AI-Augmented Diagnostic Work,https://aisel.aisnet.org/misq/vol47/iss4/5/,Vol 47 Issue 4,2023
Does IT Enable Collusion or Competition: Examining the Effects of IT on Service Pricing in Multimarket Multihospital Systems,https://aisel.aisnet.org/misq/vol47/iss4/6/,Vol 47 Issue 4,2023
Depicting Risk Profile over Time: A Novel Multiperiod Loan Default Prediction Approach,https://aisel.aisnet.org/misq/vol47/iss4/7/,Vol 47 Issue 4,2023
Attention to Digital Innovation: Exploring the Impact of a Chief Information Officer in the Top Management Team,https://aisel.aisnet.org/misq/vol47/iss4/8/,Vol 47 Issue 4,2023
Profit vs. Equality? The Case of Financial Risk Assessment and A New Perspective on Alternative Data,https://aisel.aisnet.org/misq/vol47/iss4/9/,Vol 47 Issue 4,2023
The Effect of Posted Prices on Auction Prices: An Empirical Investigation of a Multichannel B2B Market,https://aisel.aisnet.org/misq/vol47/iss4/10/,Vol 47 Issue 4,2023
Passing the Torch: How Parental Privacy Concerns Affect Adolescent Self-Disclosure on Social Networking Sites,https://aisel.aisnet.org/misq/vol47/iss4/11/,Vol 47 Issue 4,2023
What Disrupts Flow in Office Work? The Impact of Frequency and Relevance of IT-Mediated Interruptions,https://aisel.aisnet.org/misq/vol47/iss4/12/,Vol 47 Issue 4,2023
Electoral Competition in the Age of Social Media: The Role of Social Media Influencers,https://aisel.aisnet.org/misq/vol47/iss4/13/,Vol 47 Issue 4,2023
How Ephemerality Features Affect User Engagement with Social Media Platforms,https://aisel.aisnet.org/misq/vol47/iss4/14/,Vol 47 Issue 4,2023
Can Fact-Checking Influence User Beliefs About Misinformation Claims: An Examination of Contingent Effects,https://aisel.aisnet.org/misq/vol47/iss4/15/,Vol 47 Issue 4,2023
Review Moderation Transparency and Online Reviews: Evidence from a Natural Experiment,https://aisel.aisnet.org/misq/vol47/iss4/16/,Vol 47 Issue 4,2023
Reviewing from a Distance: Uncovering Asymmetric Moderations of Spatial and Temporal Distance between Sentiment Negativity and Rating,https://aisel.aisnet.org/misq/vol47/iss4/17/,Vol 47 Issue 4,2023
Comparing Platform Owners’ Early and Late Entry into Complementary Markets,https://aisel.aisnet.org/misq/vol47/iss4/18/,Vol 47 Issue 4,2023
Helping Older Workers Realize Their Full Organizational Potential: A Moderated Mediation Model of Age and IT-Enabled Task Performance,https://aisel.aisnet.org/misq/vol46/iss1/5/,Vol 46 Issue 1,2022
Can Positive Online Social Cues Always Reduce User Avoidance of Sponsored Search Results?,https://aisel.aisnet.org/misq/vol46/iss1/6/,Vol 46 Issue 1,2022
Managing Collective Enterprise Information Systems Compliance: A Social and Performance Management Context Perspective,https://aisel.aisnet.org/misq/vol46/iss1/7/,Vol 46 Issue 1,2022
Heterogeneous Demand Effects of Recommendation Strategies in a Mobile Application: Evidence from Econometric Models and Machine-Learning Instruments,https://aisel.aisnet.org/misq/vol46/iss1/8/,Vol 46 Issue 1,2022
Empowering Patients Using Smart Mobile Health Platforms: Evidence of a Randomized Field Experiment,https://aisel.aisnet.org/misq/vol46/iss1/9/,Vol 46 Issue 1,2022
Surge Pricing and Short-Term Wage Elasticity of Labor Supply in Real-Time Ridesharing Markets,https://aisel.aisnet.org/misq/vol46/iss1/10/,Vol 46 Issue 1,2022
Algorithmic Processes of Social Alertness and Social Transmission: How Bots Disseminate Information on Twitter,https://aisel.aisnet.org/misq/vol46/iss1/11/,Vol 46 Issue 1,2022
Reciprocity or Self-Interest? Leveraging Digital Social Connections for Healthy Behavior,https://aisel.aisnet.org/misq/vol46/iss1/12/,Vol 46 Issue 1,2022
Impact of Customer Compensation Strategies on Outcomes and the Mediating Role of Justice Perceptions: A Longitudinal Study of Target’s Data Breach,https://aisel.aisnet.org/misq/vol46/iss1/13/,Vol 46 Issue 1,2022
Understanding Medication Nonadherence from Social Media: A Sentiment-Enriched Deep Learning Approach,https://aisel.aisnet.org/misq/vol46/iss1/14/,Vol 46 Issue 1,2022
Crowdfunding for Microfinance Institutions: The New Hope?,https://aisel.aisnet.org/misq/vol46/iss1/15/,Vol 46 Issue 1,2022
Free-Riding in Products with Positive Network Externalities: Empirical Evidence from a Large Mobile Network,https://aisel.aisnet.org/misq/vol46/iss1/16/,Vol 46 Issue 1,2022
New-Media Advertising and Retail Platform Openness,https://aisel.aisnet.org/misq/vol46/iss1/17/,Vol 46 Issue 1,2022
Designing Hybrid Mechanisms to Overcome Congestion in Sequential Dutch Auctions,https://aisel.aisnet.org/misq/vol46/iss1/18/,Vol 46 Issue 1,2022
Peer Privacy Concerns: Conceptualization and Measurement,https://aisel.aisnet.org/misq/vol46/iss1/19/,Vol 46 Issue 1,2022
"How Do Organizations Learn from Information System Incidents? A Synthesis of the Past, Present, and Future",https://aisel.aisnet.org/misq/vol46/iss1/20/,Vol 46 Issue 1,2022
Multifarious Roles and Conflicts on an Interorganizational Green IS,https://aisel.aisnet.org/misq/vol46/iss1/21/,Vol 46 Issue 1,2022
When Paying for Reviews Pays Off: The Case of Performance-Contingent Monetary Rewards,https://aisel.aisnet.org/misq/vol46/iss1/22/,Vol 46 Issue 1,2022
Effects of Personalized Recommendations Versus Aggregate Ratings on Post-Consumption Preference Responses,https://aisel.aisnet.org/misq/vol46/iss1/23/,Vol 46 Issue 1,2022
Applying and Extending the Theory of Effective Use in a Business Intelligence Context,https://aisel.aisnet.org/misq/vol46/iss1/24/,Vol 46 Issue 1,2022
When Constructs Become Obsolete: A Systematic Approach to Evaluating and Updating Constructs for Information Systems Research,https://aisel.aisnet.org/misq/vol46/iss2/5/,Vol 46 Issue 2,2022
A Robust Inference Method for Decision-Making in Networks,https://aisel.aisnet.org/misq/vol46/iss2/6/,Vol 46 Issue 2,2022
"Digital Platform Ecosystem Dynamics: The Roles of Product Scope, Innovation, and Collaborative Network Centrality",https://aisel.aisnet.org/misq/vol46/iss2/7/,Vol 46 Issue 2,2022
Social Capital Accumulation through Social Media Networks: Evidence from a Randomized Field Experiment and Individual-Level Panel Data,https://aisel.aisnet.org/misq/vol46/iss2/8/,Vol 46 Issue 2,2022
Executive Functions and Information Systems Learning,https://aisel.aisnet.org/misq/vol46/iss2/9/,Vol 46 Issue 2,2022
The OPM Data Breach: An Investigation of Shared Emotional Reactions on Twitter,https://aisel.aisnet.org/misq/vol46/iss2/10/,Vol 46 Issue 2,2022
Linking Exploits from the Dark Web to Known Vulnerabilities for Proactive Cyber Threat Intelligence: An Attention-Based Deep Structured Semantic Model,https://aisel.aisnet.org/misq/vol46/iss2/11/,Vol 46 Issue 2,2022
Product Meaning in Digital Product Innovation,https://aisel.aisnet.org/misq/vol46/iss2/12/,Vol 46 Issue 2,2022
Combining Crowd and Machine Intelligence to Detect False News on Social Media,https://aisel.aisnet.org/misq/vol46/iss2/13/,Vol 46 Issue 2,2022
Effect of Market Information on Bidder Attrition in Online Auction Markets,https://aisel.aisnet.org/misq/vol46/iss2/14/,Vol 46 Issue 2,2022
Attaining Individual Creativity and Performance in Multidisciplinary and Geographically Distributed IT Project Teams: The Role of Transactive Memory Systems,https://aisel.aisnet.org/misq/vol46/iss2/15/,Vol 46 Issue 2,2022
Formation and Mitigation of Technostress in the Personal Use of IT,https://aisel.aisnet.org/misq/vol46/iss2/16/,Vol 46 Issue 2,2022
The Role of Social Cues and Trust in Users’ Private Information Disclosure,https://aisel.aisnet.org/misq/vol46/iss2/17/,Vol 46 Issue 2,2022
A Randomized Field Experiment to Explore the Impact of Herding Cues as Catalysts for Adoption,https://aisel.aisnet.org/misq/vol46/iss2/18/,Vol 46 Issue 2,2022
Evaluating Information Technology Investments: Insights from Executives’ Trades,https://aisel.aisnet.org/misq/vol46/iss2/19/,Vol 46 Issue 2,2022
How Information Contributed After an Idea Shapes New High-Quality Ideas in Online Ideation Contests,https://aisel.aisnet.org/misq/vol46/iss2/20/,Vol 46 Issue 2,2022
Cross-Lingual Cybersecurity Analytics in the International Dark Web with Adversarial Deep Representation Learning,https://aisel.aisnet.org/misq/vol46/iss2/21/,Vol 46 Issue 2,2022
"Enterprise Systems and the Likelihood of Horizontal, Vertical, and Conglomerate Mergers and Acquisitions",https://aisel.aisnet.org/misq/vol46/iss2/22/,Vol 46 Issue 2,2022
"Product Reviews: A Benefit, a Burden, or a Trifle? How Seller Reputation Affects the Role of Product Reviews",https://aisel.aisnet.org/misq/vol46/iss2/23/,Vol 46 Issue 2,2022
Soft but Strong: Software-Based Innovation and Product Differentiation in the IT Hardware Industry,https://aisel.aisnet.org/misq/vol46/iss2/24/,Vol 46 Issue 2,2022
Enterprise Systems and M&A Outcomes for Acquirers and Targets,https://aisel.aisnet.org/misq/vol46/iss3/5/,Vol 46 Issue 3,2022
Seeing Is Believing? How Including a Video in Fake News Influences Users’ Reporting of Fake News to Social Media Platforms,https://aisel.aisnet.org/misq/vol46/iss3/6/,Vol 46 Issue 3,2022
Wearable Sensor-Based Chronic Condition Severity Assessment: An Adversarial Attention-Based Deep Multisource Multitask Learning Approach,https://aisel.aisnet.org/misq/vol46/iss3/7/,Vol 46 Issue 3,2022
Technological Entitlement: It’s My Technology and I’ll (Ab)Use It How I Want To,https://aisel.aisnet.org/misq/vol46/iss3/8/,Vol 46 Issue 3,2022
Discursive Fields and the Diversity-Coherence Paradox: An Ecological Perspective on the Blockchain Community Discourse,https://aisel.aisnet.org/misq/vol46/iss3/9/,Vol 46 Issue 3,2022
Designing Digital Market Offerings: How Digital Ventures Navigate the Tension Between Generative Digital Technology and the Current Environment,https://aisel.aisnet.org/misq/vol46/iss3/10/,Vol 46 Issue 3,2022
When IT Creates Legal Vulnerability: Not Just Overutilization but Underprovisioning of Health Care Could be a Consequence,https://aisel.aisnet.org/misq/vol46/iss3/11/,Vol 46 Issue 3,2022
"Online Reviews and Information Overload: The Role of Selective, Parsimonious, and Concordant Top Reviews",https://aisel.aisnet.org/misq/vol46/iss3/12/,Vol 46 Issue 3,2022
Infrastructure as a Home for a Person: A Phenomenological Interpretation of Star and Ruhleder’s Relational View,https://aisel.aisnet.org/misq/vol46/iss3/13/,Vol 46 Issue 3,2022
Competing with the Sharing Economy: Incumbents’ Reaction on Review Manipulation,https://aisel.aisnet.org/misq/vol46/iss3/14/,Vol 46 Issue 3,2022
What Makes One Intrinsically Interested in IT? An Exploratory Study on Influences of Autistic Tendency and Gender in the U.S. and India,https://aisel.aisnet.org/misq/vol46/iss3/15/,Vol 46 Issue 3,2022
Explaining Data-Driven Decisions made by AI Systems: The Counterfactual Approach,https://aisel.aisnet.org/misq/vol46/iss3/16/,Vol 46 Issue 3,2022
Platform Compatibility and Developer Multihoming: A Trade-off Perspective,https://aisel.aisnet.org/misq/vol46/iss3/17/,Vol 46 Issue 3,2022
Novelty and the Structure of Design Landscapes: A Relational View of Online Innovation Communities,https://aisel.aisnet.org/misq/vol46/iss3/18/,Vol 46 Issue 3,2022
Do Security Fear Appeals Work When They Interrupt Tasks? A Multi-Method Examination of Password Strength,https://aisel.aisnet.org/misq/vol46/iss3/19/,Vol 46 Issue 3,2022
A Theory of Multi-Realization of IT Value: Toward Construct Clarity in the Co-Development of Large Platforms,https://aisel.aisnet.org/misq/vol46/iss3/20/,Vol 46 Issue 3,2022
The Impact of IT Decision-Making Authority on IT Project Performance in the U.S. Federal Government,https://aisel.aisnet.org/misq/vol46/iss3/21/,Vol 46 Issue 3,2022
Peer-to-Peer Loan Fraud Detection: Constructing Features from Transaction Data,https://aisel.aisnet.org/misq/vol46/iss3/22/,Vol 46 Issue 3,2022
Adverse Selection in B2B Secondary Market Online Auctions for IT Equipment: An Empirical Analysis,https://aisel.aisnet.org/misq/vol46/iss3/23/,Vol 46 Issue 3,2022
"Social Influence, Competition, and Free Riding: Examining Seller Interactions Within an Online Social Networ",https://aisel.aisnet.org/misq/vol46/iss3/24/,Vol 46 Issue 3,2022
Everything Old Can Be New Again: Reinvigorating Theory Borrowing for the Digital Age,https://aisel.aisnet.org/misq/vol46/iss4/6/,Vol 46 Issue 4,2022
Comparing Competing Systems: An Extension of the Information Systems Continuance Model,https://aisel.aisnet.org/misq/vol46/iss4/7/,Vol 46 Issue 4,2022
Impact of Ride-Hailing Services on Transportation Mode Choices: Evidence from Traffic and Transit Ridership,https://aisel.aisnet.org/misq/vol46/iss4/8/,Vol 46 Issue 4,2022
Microblogging Replies and Opinion Polarization: A Natural Experiment,https://aisel.aisnet.org/misq/vol46/iss4/9/,Vol 46 Issue 4,2022
Rural-Urban Healthcare Access Inequality Challenge: Transformative Roles of Information Technology,https://aisel.aisnet.org/misq/vol46/iss4/10/,Vol 46 Issue 4,2022
Repairing Integrity-Based Trust Violations in Ascription Disputes for Potential E-Commerce Customers,https://aisel.aisnet.org/misq/vol46/iss4/11/,Vol 46 Issue 4,2022
Are We There Yet? Analyzing Progress in the Conversion Funnel Using the Diversity of Searched Products,https://aisel.aisnet.org/misq/vol46/iss4/12/,Vol 46 Issue 4,2022
Description and Demonstration Signals as Complements and Substitutes in an Online Market for Mental Health Care,https://aisel.aisnet.org/misq/vol46/iss4/13/,Vol 46 Issue 4,2022
The Influence of Status on Evaluations: Evidence from Online Coding Contests,https://aisel.aisnet.org/misq/vol46/iss4/14/,Vol 46 Issue 4,2022
"Deviant Affordances: When Tensions, Deadlocks, and Nonconformance Generate Performance (Open Access)",https://aisel.aisnet.org/misq/vol46/iss4/15/,Vol 46 Issue 4,2022
An Empirical Investigation of Company Response to Data Breaches,https://aisel.aisnet.org/misq/vol46/iss4/16/,Vol 46 Issue 4,2022
Just Enough Information? The Contingent Curvilinear Effect of Information Volume on Decision Performance in IS-Enabled Teams,https://aisel.aisnet.org/misq/vol46/iss4/17/,Vol 46 Issue 4,2022
Who Are You and What Are You Selling? Creator-Based and Product-Based Racial Cues in Crowdfunding,https://aisel.aisnet.org/misq/vol46/iss4/18/,Vol 46 Issue 4,2022
Does IT Matter to Acquisitions? The Impacts of IT Distance on Post-Acquisition Performance,https://aisel.aisnet.org/misq/vol46/iss4/19/,Vol 46 Issue 4,2022
Digital Strategic Initiatives and Digital Resources: Construct Definition and Future Research Directions,https://aisel.aisnet.org/misq/vol46/iss4/20/,Vol 46 Issue 4,2022
The Path of the Righteous: Using Trace Data to Understand Fraud Decisions in Real Time (Open Access),https://aisel.aisnet.org/misq/vol46/iss4/21/,Vol 46 Issue 4,2022
Discovering Emerging Threats in the Hacker Community: A Nonparametric Emerging Topic Detection Framework,https://aisel.aisnet.org/misq/vol46/iss4/22/,Vol 46 Issue 4,2022
Are Foreign and Domestic Information Technology Professionals Complements or Substitutes?,https://aisel.aisnet.org/misq/vol46/iss4/23/,Vol 46 Issue 4,2022
"How Green Information Technology Standards and Strategies Influence Performance: Role of Environment, Cost, and Dual Focus",https://aisel.aisnet.org/misq/vol46/iss4/24/,Vol 46 Issue 4,2022
Is Organizational Commitment to IT Good for Employees? The Role of Industry Dynamism and Concentration,https://aisel.aisnet.org/misq/vol46/iss4/25/,Vol 46 Issue 4,2022
Welfare Properties of Profit Maximizing Recommender Systems: Theory and Results from a Randomized Experiment,https://aisel.aisnet.org/misq/vol45/iss1/3/,Vol 45 Issue 1,2021
"Provisioning Interoperable Disaster Management Systems: Integrated, Unified, and Federated Approaches",https://aisel.aisnet.org/misq/vol45/iss1/4/,Vol 45 Issue 1,2021
A Prescriptive Analytics Method for Cost Reduction in Clinical Decision Making,https://aisel.aisnet.org/misq/vol45/iss1/5/,Vol 45 Issue 1,2021
Early Bird Versus Late Owl: An Empirical Investigation of Individual Shopping Time Habit and its Effects,https://aisel.aisnet.org/misq/vol45/iss1/6/,Vol 45 Issue 1,2021
Peer Effects in Competitive Environments: Field Experiments on Information Provision and Interventions,https://aisel.aisnet.org/misq/vol45/iss1/7/,Vol 45 Issue 1,2021
"Commitment to IT Investment Plans: The Interplay of Real Earnings, Management, IT Decentralization, and Corporate Governance",https://aisel.aisnet.org/misq/vol45/iss1/8/,Vol 45 Issue 1,2021
Do You Have a Room for Us in Your IT? An Economic Analysis of Shared IT Services and Implications for IT Industries,https://aisel.aisnet.org/misq/vol45/iss1/9/,Vol 45 Issue 1,2021
From Representation to Mediation: A New Agenda for Conceptual Modeling Research in a Digital World,https://aisel.aisnet.org/misq/vol45/iss1/10/,Vol 45 Issue 1,2021
Next-Generation Information Systems Theorizing: A Call to Action,https://aisel.aisnet.org/misq/vol45/iss1/11/,Vol 45 Issue 1,2021
The Next Generation of Research on IS Use: A Theoretical Framework of Delegation to and from Agentic IS Artifacts,https://aisel.aisnet.org/misq/vol45/iss1/12/,Vol 45 Issue 1,2021
The CARE Theory of Dignity Amid Personal Data Digitalization,https://aisel.aisnet.org/misq/vol45/iss1/13/,Vol 45 Issue 1,2021
Avoiding an Oppressive Future of Machine Learning: A Design Theory for Emancipatory Assistants,https://aisel.aisnet.org/misq/vol45/iss1/14/,Vol 45 Issue 1,2021
Connecting the Parts with the Whole: Toward an Information Ecology Theory of Digital Innovation Ecosystems,https://aisel.aisnet.org/misq/vol45/iss1/15/,Vol 45 Issue 1,2021
Everything Flows: Studying Continuous Socio-Technological Transformation in a Fluid and Dynamic Digital World,https://aisel.aisnet.org/misq/vol45/iss1/16/,Vol 45 Issue 1,2021
"Examining Assumptions: Provocations on the Nature, Impact, and Implications of IS Theory",https://aisel.aisnet.org/misq/vol45/iss1/17/,Vol 45 Issue 1,2021
Tweet to the Top? Social Media Personal Branding and Career Outcomes,https://aisel.aisnet.org/misq/vol45/iss2/3/,Vol 45 Issue 2,2021
The Impact of Subscription Reciprocity on Charitable Content Creation and Sharing: Evidence from Twitter on Giving Tuesday,https://aisel.aisnet.org/misq/vol45/iss2/4/,Vol 45 Issue 2,2021
Stability of Transaction Fees in Bitcoin: A Supply and Demand Perspective,https://aisel.aisnet.org/misq/vol45/iss2/5/,Vol 45 Issue 2,2021
Interventions for Improving Professional Networking for Women: Experimental Evidence from the IT Sector,https://aisel.aisnet.org/misq/vol45/iss2/6/,Vol 45 Issue 2,2021
Designing Payment Contracts for Healthcare Services to Induce Information Sharing: The Adoption and the Value of Health Information Exchanges (HIEs),https://aisel.aisnet.org/misq/vol45/iss2/7/,Vol 45 Issue 2,2021
Innovation Outcomes of Digitally Enabled Collaborative Problemistic Search Capability,https://aisel.aisnet.org/misq/vol45/iss2/8/,Vol 45 Issue 2,2021
How Does Employee Infusion Use of CRM Systems Drive Customer Satisfaction? Mechanism Differences Between Face-to-Face and Virtual Channels,https://aisel.aisnet.org/misq/vol45/iss2/9/,Vol 45 Issue 2,2021
When Online Engagement Gets in the Way of Offline Sales,https://aisel.aisnet.org/misq/vol45/iss2/10/,Vol 45 Issue 2,2021
Designing Promotional Incentives to Embrace Social Sharing: Evidence from Field and Online Experiments,https://aisel.aisnet.org/misq/vol45/iss2/11/,Vol 45 Issue 2,2021
Is Hidden Safe? Location Protection against Machine-Learning Prediction Attacks in Social Networks,https://aisel.aisnet.org/misq/vol45/iss2/12/,Vol 45 Issue 2,2021
A Deep Learning Approach for Recognizing Activity of Daily Living (ADL) for Senior Care: Exploiting Interaction Dependency and Temporal Patterns,https://aisel.aisnet.org/misq/vol45/iss2/13/,Vol 45 Issue 2,2021
Multi-Homing Revisited: Level of Adoption and Competitive Strategies,https://aisel.aisnet.org/misq/vol45/iss2/14/,Vol 45 Issue 2,2021
What Will Be Popular Next? Predicting Hotspots in Two-Mode Social Networks,https://aisel.aisnet.org/misq/vol45/iss2/15/,Vol 45 Issue 2,2021
Theorizing Process Dynamics with Directed Graphs: A Diachronic Analysis of Digital Trace Data,https://aisel.aisnet.org/misq/vol45/iss2/16/,Vol 45 Issue 2,2021
Incorporating the Time–Order Effect of Feedback in Online Auction Markets through a Bayesian Updating Model,https://aisel.aisnet.org/misq/vol45/iss2/17/,Vol 45 Issue 2,2021
Information Technology Investment and Commercialized Innovation Performance: Dynamic Adjustment Costs and Curvilinear Impacts,https://aisel.aisnet.org/misq/vol45/iss3/3/,Vol 45 Issue 3,2021
When All Products Are Digital: Complexity and Intangible Value in the Ecosystem of Digitizing Firms,https://aisel.aisnet.org/misq/vol45/iss3/4/,Vol 45 Issue 3,2021
Anger in Consumer Reviews: Unhelpful but Persuasive?,https://aisel.aisnet.org/misq/vol45/iss3/5/,Vol 45 Issue 3,2021
When Digital Technologies Enable and Threaten Occupational Identity: The Delicate Balancing Act of Data Scientists,https://aisel.aisnet.org/misq/vol45/iss3/6/,Vol 45 Issue 3,2021
Assessing the Unacquainted: Inferred Reviewer Personality and Review Helpfulness,https://aisel.aisnet.org/misq/vol45/iss3/7/,Vol 45 Issue 3,2021
The Development of the Perceived Distinctiveness Antecedent of Information Systems Professional Identity,https://aisel.aisnet.org/misq/vol45/iss3/8/,Vol 45 Issue 3,2021
The Dialectics of Technology Standardization,https://aisel.aisnet.org/misq/vol45/iss3/9/,Vol 45 Issue 3,2021
The Impact of the Sharing Economy on Household Bankruptcy,https://aisel.aisnet.org/misq/vol45/iss3/10/,Vol 45 Issue 3,2021
Technology-Mediated Dangerous Behaviors as Foraging for Social-Hedonic Rewards: The Role of Implied Inequality,https://aisel.aisnet.org/misq/vol45/iss3/11/,Vol 45 Issue 3,2021
Capability Development through Just-in-Time Access to Knowledge in Document Repositories: A Longitudinal Examination of Technical Problem Solving,https://aisel.aisnet.org/misq/vol45/iss3/12/,Vol 45 Issue 3,2021
How Trust Leads to Commitment on Microsourcing Platforms: Unraveling the Effects of Governance and Third-Party Mechanisms on Triadic Microsourcing Relationships,https://aisel.aisnet.org/misq/vol45/iss3/13/,Vol 45 Issue 3,2021
Is More Better? The Divide between Retailer’s and Manufacturers’ Preferences for Reviews and Review Monetization,https://aisel.aisnet.org/misq/vol45/iss3/14/,Vol 45 Issue 3,2021
Superlatives and Scope of Improvement in Online Recommendations: Breath of Life or a Kiss of Death?,https://aisel.aisnet.org/misq/vol45/iss3/15/,Vol 45 Issue 3,2021
AI on Drugs: Can Artificial Intelligence Accelerate Drug Development? Evidence from a Large-Scale Examination of Bio-Pharma Firms,https://aisel.aisnet.org/misq/vol45/iss3/17/,Vol 45 Issue 3,2021
Failures of Fairness in Automation Require a Deeper Understanding of Human-ML Augmentation,https://aisel.aisnet.org/misq/vol45/iss3/18/,Vol 45 Issue 3,2021
Is AI Ground Truth Really True? The Dangers of Training and Evaluating AI Tools Based on Experts’ Know-What,https://aisel.aisnet.org/misq/vol45/iss3/19/,Vol 45 Issue 3,2021
Will Humans-in-the-Loop Become Borgs? Merits and Pitfalls of Working with AI,https://aisel.aisnet.org/misq/vol45/iss3/20/,Vol 45 Issue 3,2021
When the Machine Meets the Expert: An Ethnography of Developing AI for Hiring,https://aisel.aisnet.org/misq/vol45/iss3/21/,Vol 45 Issue 3,2021
Coordinating Human and Machine Learning for Effective Organization Learning,https://aisel.aisnet.org/misq/vol45/iss3/22/,Vol 45 Issue 3,2021
Strategic Directions for AI: The Role of CIOs and Boards of Directors,https://aisel.aisnet.org/misq/vol45/iss3/23/,Vol 45 Issue 3,2021
Constructs and Indicators: An Ontological Analysis,https://aisel.aisnet.org/misq/vol45/iss4/5/,Vol 45 Issue 4,2021
Influence in Social Media: An Investigation of Tweets Spanning the 2011 Egyptian Revolution,https://aisel.aisnet.org/misq/vol45/iss4/6/,Vol 45 Issue 4,2021
Examining the Neural Basis of Information Security Policy Violations: A Noninvasive Brain Stimulation Approach,https://aisel.aisnet.org/misq/vol45/iss4/7/,Vol 45 Issue 4,2021
Who Forgoes Screening in Online Markets and Why? Evidence from Airbnb,https://aisel.aisnet.org/misq/vol45/iss4/8/,Vol 45 Issue 4,2021
Turnback Intention: An Analysis of the Drivers of IT Professionals’ Intentions to Return to a Former Employer,https://aisel.aisnet.org/misq/vol45/iss4/9/,Vol 45 Issue 4,2021
A Prescriptive Analytics Framework for Optimal Policy Deployment Using Heterogeneous Treatment Effects,https://aisel.aisnet.org/misq/vol45/iss4/10/,Vol 45 Issue 4,2021
Information Technology and Government Corruption in Developing Countries: Evidence from Ghana Customs,https://aisel.aisnet.org/misq/vol45/iss4/11/,Vol 45 Issue 4,2021
Privacy Concerns and Data Sharing in the Internet of Things: Mixed Methods Evidence from Connected Cars,https://aisel.aisnet.org/misq/vol45/iss4/12/,Vol 45 Issue 4,2021
Reconciling the Paradoxical Findings of Choice Overload Through an Analytical Lens,https://aisel.aisnet.org/misq/vol45/iss4/13/,Vol 45 Issue 4,2021
Competing Tasks and Task Quality: An Empirical Study of Crowdsourcing Contests,https://aisel.aisnet.org/misq/vol45/iss4/14/,Vol 45 Issue 4,2021
Leveraging Multisource Heterogeneous Data for Financial Risk Prediction: A Novel Hybrid-Strategy-Based Self-Adaptive Method,https://aisel.aisnet.org/misq/vol45/iss4/15/,Vol 45 Issue 4,2021
Algorithmic Management of Work on Online Labor Platforms: When Matching Meets Control,https://aisel.aisnet.org/misq/vol45/iss4/16/,Vol 45 Issue 4,2021
The Complex Effects of Cross-Domain Knowledge on IS Development: A Simulation-Based Theory Development,https://aisel.aisnet.org/misq/vol45/iss4/17/,Vol 45 Issue 4,2021
Investigating the Nature of Change in Factors Affecting Gender Equity in the IT Sector: A Longitudinal Study of Women in Ireland,https://aisel.aisnet.org/misq/vol45/iss4/18/,Vol 45 Issue 4,2021
Cognitive Diagram Understanding and Task Performance in Systems Analysis and Design,https://aisel.aisnet.org/misq/vol45/iss4/19/,Vol 45 Issue 4,2021
When and Who Do Platform Companies Acquire? Understanding the Role of Acquisitions in the Growth of Platform Companies,https://aisel.aisnet.org/misq/vol45/iss4/20/,Vol 45 Issue 4,2021
CEO Risk-Taking Incentives and IT Innovation: The Moderating Role of a CEO’s IT-Related Human Capital,https://aisel.aisnet.org/misq/vol45/iss4/21/,Vol 45 Issue 4,2021
Online Product Reviews: Is a Finer-Grained Rating Scheme Superior to a Coarser One?,https://aisel.aisnet.org/misq/vol45/iss4/22/,Vol 45 Issue 4,2021
An Empirical Examination of the Economics of Mobile Application Security,https://aisel.aisnet.org/misq/vol45/iss4/23/,Vol 45 Issue 4,2021
