Title,URL,Volume Issue,Vol Issue Year
Mining frequent itemsets in a stream,https://www.sciencedirect.com/science/article/pii/S0306437912000087,Volume 39,January 2014
Top-k/w publish/subscribe: A publish/subscribe model for continuous top-k processing over data streams,https://www.sciencedirect.com/science/article/pii/S030643791200049X,Volume 39,January 2014
Detecting and monitoring abrupt emergences and submergences of episodes over data streams,https://www.sciencedirect.com/science/article/pii/S0306437912000762,Volume 39,January 2014
Approximation trade-offs in a Markovian stream warehouse: An empirical study,https://www.sciencedirect.com/science/article/pii/S0306437912000555,Volume 39,January 2014
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S0306437913001129,"Volume 38, Issue 8",November 2013
How collaborative technology supports cognitive processes in collaborative process modeling: A capabilities-gains-outcome model,https://www.sciencedirect.com/science/article/pii/S0306437913000483,"Volume 38, Issue 8",November 2013
Version management for business process schema evolution,https://www.sciencedirect.com/science/article/pii/S0306437913000471,"Volume 38, Issue 8",November 2013
SVOIS: Support Vector Oriented Instance Selection for text classification,https://www.sciencedirect.com/science/article/pii/S0306437913000707,"Volume 38, Issue 8",November 2013
Efficient co-processor utilization in database query processing,https://www.sciencedirect.com/science/article/pii/S0306437913000732,"Volume 38, Issue 8",November 2013
A process-oriented methodology for evaluating the impact of IT: A proposal and an application in healthcare,https://www.sciencedirect.com/science/article/pii/S0306437913000951,"Volume 38, Issue 8",November 2013
Followee recommendation based on text analysis of micro-blogging activity,https://www.sciencedirect.com/science/article/pii/S0306437913000781,"Volume 38, Issue 8",November 2013
Reusable abstractions for modeling languages,https://www.sciencedirect.com/science/article/pii/S030643791300080X,"Volume 38, Issue 8",November 2013
XML tree structure compression using RePair,https://www.sciencedirect.com/science/article/pii/S0306437913000963,"Volume 38, Issue 8",November 2013
UpSizeR: Synthetically scaling an empirical relational database,https://www.sciencedirect.com/science/article/pii/S0306437913001002,"Volume 38, Issue 8",November 2013
"Advances in Managing, Updating and Querying Uncertain and Imprecise Sensor and Stream Databases",https://www.sciencedirect.com/science/article/pii/S0306437913000446,"Volume 38, Issue 8",November 2013
Recognizing patterns in streams with imprecise timestamps,https://www.sciencedirect.com/science/article/pii/S0306437912000051,"Volume 38, Issue 8",November 2013
Probabilistic skyline operator over sliding windows,https://www.sciencedirect.com/science/article/pii/S0306437912000488,"Volume 38, Issue 8",November 2013
CIRCE: Correcting Imprecise Readings and Compressing Excrescent points for querying common patterns in uncertain sensor streams,https://www.sciencedirect.com/science/article/pii/S0306437912000063,"Volume 38, Issue 8",November 2013
An integrated framework for managing sensor data uncertainty using cloud computing,https://www.sciencedirect.com/science/article/pii/S0306437911001736,"Volume 38, Issue 8",November 2013
Efficient tracking of moving objects using a relational database,https://www.sciencedirect.com/science/article/pii/S030643791200004X,"Volume 38, Issue 8",November 2013
In-network approximate computation of outliers with quality guarantees,https://www.sciencedirect.com/science/article/pii/S0306437911001116,"Volume 38, Issue 8",November 2013
"Optimization Issues of Querying and Evolving Sensor and Stream Databases Volume 38, Issue 8, November 2013, Pages 1184–1186",https://www.sciencedirect.com/science/article/pii/S0306437913001282,"Volume 38, Issue 8",November 2013
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S0306437913000641,"Volume 38, Issue 7",October 2013
A maintenance centric approach to the view selection problem,https://www.sciencedirect.com/science/article/pii/S0306437913000458,"Volume 38, Issue 7",October 2013
Editorial,https://www.sciencedirect.com/science/article/pii/S0306437913000422,"Volume 38, Issue 7",October 2013
Ptolemaic access methods: Challenging the reign of the metric space model,https://www.sciencedirect.com/science/article/pii/S0306437912000786,"Volume 38, Issue 7",October 2013
Probabilistic enhancement of approximate indexing in metric spaces,https://www.sciencedirect.com/science/article/pii/S0306437912000798,"Volume 38, Issue 7",October 2013
Succinct nearest neighbor search,https://www.sciencedirect.com/science/article/pii/S030643791200097X,"Volume 38, Issue 7",October 2013
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S0306437913000550,"Volume 38, Issue 6",September 2013
Learning to crawl deep web,https://www.sciencedirect.com/science/article/pii/S0306437913000288,"Volume 38, Issue 6",September 2013
Comparing top-k XML lists,https://www.sciencedirect.com/science/article/pii/S0306437913000033,"Volume 38, Issue 6",September 2013
FACETS: A cognitive business intelligence system,https://www.sciencedirect.com/science/article/pii/S030643791300029X,"Volume 38, Issue 6",September 2013
Optimizing XML queries: Bitmapped materialized views vs. indexes,https://www.sciencedirect.com/science/article/pii/S030643791300046X,"Volume 38, Issue 6",September 2013
Introduction to the special issue on data quality,https://www.sciencedirect.com/science/article/pii/S0306437913000410,"Volume 38, Issue 6",September 2013
Cross-lingual entity matching and infobox alignment in Wikipedia,https://www.sciencedirect.com/science/article/pii/S0306437912001299,"Volume 38, Issue 6",September 2013
MFIBlocks: An effective blocking algorithm for entity resolution,https://www.sciencedirect.com/science/article/pii/S0306437912001500,"Volume 38, Issue 6",September 2013
Scheduling strategies for efficient ETL execution,https://www.sciencedirect.com/science/article/pii/S0306437912001561,"Volume 38, Issue 6",September 2013
A taxonomy of privacy-preserving record linkage techniques,https://www.sciencedirect.com/science/article/pii/S0306437912001470,"Volume 38, Issue 6",September 2013
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S0306437913000355,"Volume 38, Issue 5",July 2013
Space-efficient representations of rectangle datasets supporting orthogonal range querying,https://www.sciencedirect.com/science/article/pii/S0306437913000069,"Volume 38, Issue 5",July 2013
Incrementally improving dataspaces based on user feedback,https://www.sciencedirect.com/science/article/pii/S0306437913000070,"Volume 38, Issue 5",July 2013
"Forward to the special issue on vocabularies, ontologies and rules for the enterprise",https://www.sciencedirect.com/science/article/pii/S0306437913000057,"Volume 38, Issue 5",July 2013
An ontology-based analysis and semantics for organizational structure modeling in the ARIS method,https://www.sciencedirect.com/science/article/pii/S0306437912001263,"Volume 38, Issue 5",July 2013
Modeling and validation of business process families,https://www.sciencedirect.com/science/article/pii/S0306437912001524,"Volume 38, Issue 5",July 2013
An approach for sub-ontology evolution in a distributed health care enterprise,https://www.sciencedirect.com/science/article/pii/S030643791200052X,"Volume 38, Issue 5",July 2013
A semantic metrics suite for evaluating modular ontologies,https://www.sciencedirect.com/science/article/pii/S0306437912001548,"Volume 38, Issue 5",July 2013
Concept maps as the first step in an ontology construction method,https://www.sciencedirect.com/science/article/pii/S0306437912000774,"Volume 38, Issue 5",July 2013
An approach for grounding ontologies in raw data using foundational ontology,https://www.sciencedirect.com/science/article/pii/S030643791200155X,"Volume 38, Issue 5",July 2013
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S0306437913000197,Pages 455-634 (June 2013),June 2013
Cost-aware query planning for similarity search,https://www.sciencedirect.com/science/article/pii/S0306437912001512,Pages 455-634 (June 2013),June 2013
On the definition and design-time analysis of process performance indicators,https://www.sciencedirect.com/science/article/pii/S0306437912001469,Pages 455-634 (June 2013),June 2013
"On the privacy offered by (k, δ)-anonymity",https://www.sciencedirect.com/science/article/pii/S0306437912001597,Pages 455-634 (June 2013),June 2013
Cost effectiveness of commercial computing clouds,https://www.sciencedirect.com/science/article/pii/S0306437912001445,Pages 455-634 (June 2013),June 2013
On contextual ranking queries in databases,https://www.sciencedirect.com/science/article/pii/S0306437913000021,Pages 455-634 (June 2013),June 2013
A data-mining approach to preference-based data ranking founded on contextual information,https://www.sciencedirect.com/science/article/pii/S0306437912001585,Pages 455-634 (June 2013),June 2013
Editorial,https://www.sciencedirect.com/science/article/pii/S0306437913000045,Pages 455-634 (June 2013),June 2013
Auction-based crowdsourcing supporting skill management,https://www.sciencedirect.com/science/article/pii/S0306437912001251,Pages 455-634 (June 2013),June 2013
On the equivalence of incremental and fixpoint semantics for business artifacts with Guard–Stage–Milestone lifecycles,https://www.sciencedirect.com/science/article/pii/S030643791200124X,Pages 455-634 (June 2013),June 2013
Simplifying discovered process models in a controlled manner,https://www.sciencedirect.com/science/article/pii/S0306437912001019,Pages 455-634 (June 2013),June 2013
Compliance by design for artifact-centric business processes,https://www.sciencedirect.com/science/article/pii/S0306437912001007,Pages 455-634 (June 2013),June 2013
Fast detection of exact clones in business process model repositories,https://www.sciencedirect.com/science/article/pii/S0306437912000993,Pages 455-634 (June 2013),June 2013
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S0306437912001615,"Volume 38, Issue 3",May 2013
Efficient processing of probabilistic group subspace skyline queries in uncertain databases,https://www.sciencedirect.com/science/article/pii/S030643791200110X,"Volume 38, Issue 3",May 2013
The Farthest Spatial Skyline Queries,https://www.sciencedirect.com/science/article/pii/S0306437912001275,"Volume 38, Issue 3",May 2013
An evolutionary approach to complex schema matching,https://www.sciencedirect.com/science/article/pii/S0306437912001287,"Volume 38, Issue 3",May 2013
Enhancing density-based clustering: Parameter reduction and outlier detection,https://www.sciencedirect.com/science/article/pii/S0306437912001238,"Volume 38, Issue 3",May 2013
Mining neighbor-based patterns in data streams,https://www.sciencedirect.com/science/article/pii/S0306437912001056,"Volume 38, Issue 3",May 2013
Management and storage of in situ oceanographic data: An ECM-based approach,https://www.sciencedirect.com/science/article/pii/S0306437912001305,"Volume 38, Issue 3",May 2013
Efficient computation of combinatorial skyline queries,https://www.sciencedirect.com/science/article/pii/S0306437912001421,"Volume 38, Issue 3",May 2013
Temporal contexts: Effective text classification in evolving document collections,https://www.sciencedirect.com/science/article/pii/S0306437912001433,"Volume 38, Issue 3",May 2013
Efficient derivation of numerical dependencies,https://www.sciencedirect.com/science/article/pii/S0306437912001044,"Volume 38, Issue 3",May 2013
Countering overlapping rectangle privacy attack for moving kNN queries,https://www.sciencedirect.com/science/article/pii/S0306437912000981,"Volume 38, Issue 3",May 2013
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S0306437912001329,"Volume 38, Issue 2",April 2013
Web-based closed-domain data extraction on online advertisements,https://www.sciencedirect.com/science/article/pii/S0306437912001032,"Volume 38, Issue 2",April 2013
Recommending multimedia web services in a multi-device environment,https://www.sciencedirect.com/science/article/pii/S0306437912001068,"Volume 38, Issue 2",April 2013
Histograms as statistical estimators for aggregate queries,https://www.sciencedirect.com/science/article/pii/S030643791200107X,"Volume 38, Issue 2",April 2013
Toward a user-oriented recommendation system for real estate websites,https://www.sciencedirect.com/science/article/pii/S0306437912001081,"Volume 38, Issue 2",April 2013
Consistent query answering under spatial semantic constraints,https://www.sciencedirect.com/science/article/pii/S0306437912001093,"Volume 38, Issue 2",April 2013
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S0306437912001123,"Volume 38, Issue 1",March 2013
Improving the quality of predictions using textual information in online user reviews,https://www.sciencedirect.com/science/article/pii/S0306437912000476,"Volume 38, Issue 1",March 2013
Eco-informatics modelling via semantic inference,https://www.sciencedirect.com/science/article/pii/S0306437912000531,"Volume 38, Issue 1",March 2013
Algorithms for anomaly detection of traces in logs of process aware information systems,https://www.sciencedirect.com/science/article/pii/S0306437912000567,"Volume 38, Issue 1",March 2013
CARVE: Context-aware automatic view definition over relational databases,https://www.sciencedirect.com/science/article/pii/S0306437912000713,"Volume 38, Issue 1",March 2013
Efficient and scalable continuous skyline monitoring in two-tier streaming settings,https://www.sciencedirect.com/science/article/pii/S0306437912000725,"Volume 38, Issue 1",March 2013
Sequence optimization for media objects with due date constraints in multimedia presentations from digital libraries,https://www.sciencedirect.com/science/article/pii/S0306437912000750,"Volume 38, Issue 1",March 2013
Equally contributory privacy-preserving k-means clustering over vertically partitioned data,https://www.sciencedirect.com/science/article/pii/S0306437912000932,"Volume 38, Issue 1",March 2013
Practical perfect hashing in nearly optimal space,https://www.sciencedirect.com/science/article/pii/S0306437912000944,"Volume 38, Issue 1",March 2013
Probabilistic filters: A stream protocol for continuous probabilistic queries,https://www.sciencedirect.com/science/article/pii/S0306437912000956,"Volume 38, Issue 1",March 2013
A unified description language for human to automated services,https://www.sciencedirect.com/science/article/pii/S0306437912000968,"Volume 38, Issue 1",March 2013
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S0306437912000828,Pages 713-798 (December 2012),December 2012
Preface,https://www.sciencedirect.com/science/article/pii/S0306437912000804,Pages 713-798 (December 2012),December 2012
An iterative approach to synthesize business process templates from compliance rules,https://www.sciencedirect.com/science/article/pii/S0306437912000683,Pages 713-798 (December 2012),December 2012
Wiki Scaffolding: Aligning wikis with the corporate strategy,https://www.sciencedirect.com/science/article/pii/S0306437912000695,Pages 713-798 (December 2012),December 2012
A trace metamodel proposal based on the model driven architecture framework for the traceability of user requirements in data warehouses,https://www.sciencedirect.com/science/article/pii/S0306437912000701,Pages 713-798 (December 2012),December 2012
Behavioral adaptation of information systems through goal models,https://www.sciencedirect.com/science/article/pii/S0306437912000737,Pages 713-798 (December 2012),December 2012
From fine-grained to abstract process models: A semantic approach,https://www.sciencedirect.com/science/article/pii/S0306437912000749,Pages 713-798 (December 2012),December 2012
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S0306437912000580,"Volume 37, Issue 7",November 2012
Continuous distance-based skyline queries in road networks,https://www.sciencedirect.com/science/article/pii/S0306437912000452,"Volume 37, Issue 7",November 2012
PBFilter: A flash-based indexing scheme for embedded systems,https://www.sciencedirect.com/science/article/pii/S0306437912000440,"Volume 37, Issue 7",November 2012
A multi-dimensional quality assessment of state-of-the-art process discovery algorithms using real-life event logs,https://www.sciencedirect.com/science/article/pii/S0306437912000464,"Volume 37, Issue 7",November 2012
Core schema mappings: Scalable core computations in data exchange,https://www.sciencedirect.com/science/article/pii/S0306437912000506,"Volume 37, Issue 7",November 2012
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S0306437912000324,Pages 517-610 (September 2012),September 2012
Business process management,https://www.sciencedirect.com/science/article/pii/S0306437911001487,Pages 517-610 (September 2012),September 2012
Structuring acyclic process models,https://www.sciencedirect.com/science/article/pii/S0306437911001451,Pages 517-610 (September 2012),September 2012
Distributed orchestration of user interfaces,https://www.sciencedirect.com/science/article/pii/S0306437911001050,Pages 517-610 (September 2012),September 2012
How novices design business processes,https://www.sciencedirect.com/science/article/pii/S0306437911000846,Pages 517-610 (September 2012),September 2012
Ensuring correctness during process configuration via partner synthesis,https://www.sciencedirect.com/science/article/pii/S0306437911001086,Pages 517-610 (September 2012),September 2012
Coordination for fragmented loops and scopes in a distributed business process,https://www.sciencedirect.com/science/article/pii/S0306437911001104,Pages 517-610 (September 2012),September 2012
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S030643791200018X,Pages 391-516 (July 2012),July 2012
Special Issue of DOLAP 2010 Information Systems,https://www.sciencedirect.com/science/article/pii/S0306437912000099,Pages 391-516 (July 2012),July 2012
OLAP query reformulation in peer-to-peer data warehousing,https://www.sciencedirect.com/science/article/pii/S0306437911000822,Pages 391-516 (July 2012),July 2012
Time–HOBI: Index for optimizing star queries,https://www.sciencedirect.com/science/article/pii/S0306437911000810,Pages 391-516 (July 2012),July 2012
Incremental maintenance of materialized views with outerjoins,https://www.sciencedirect.com/science/article/pii/S0306437911000809,Pages 391-516 (July 2012),July 2012
On the refactoring of activity labels in business process models,https://www.sciencedirect.com/science/article/pii/S0306437912000075,Pages 391-516 (July 2012),July 2012
A unified framework for heterogeneous patterns,https://www.sciencedirect.com/science/article/pii/S0306437911001554,Pages 391-516 (July 2012),July 2012
New perspectives in ontological analysis: Guidelines and rules for incorporating modelling languages into UEML,https://www.sciencedirect.com/science/article/pii/S0306437911001517,Pages 391-516 (July 2012),July 2012
Cost-sensitive classification with inadequate labeled data,https://www.sciencedirect.com/science/article/pii/S0306437911001499,Pages 391-516 (July 2012),July 2012
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S030643791100175X,Pages 291-390 (June 2012),June 2012
Introduction to the Special Issue on Semantic Web Data Management,https://www.sciencedirect.com/science/article/pii/S0306437911001566,Pages 291-390 (June 2012),June 2012
An ontology-based retrieval system using semantic indexing,https://www.sciencedirect.com/science/article/pii/S030643791100113X,Pages 291-390 (June 2012),June 2012
PoweRGen: A power-law based generator of RDFS schemas,https://www.sciencedirect.com/science/article/pii/S0306437911001141,Pages 291-390 (June 2012),June 2012
Ontological query answering under expressive Entity–Relationship schemata,https://www.sciencedirect.com/science/article/pii/S0306437911001153,Pages 291-390 (June 2012),June 2012
Quality-aware similarity assessment for entity matching in Web data,https://www.sciencedirect.com/science/article/pii/S0306437911001165,Pages 291-390 (June 2012),June 2012
Structured data clouding across multiple webs,https://www.sciencedirect.com/science/article/pii/S0306437911001438,Pages 291-390 (June 2012),June 2012
pest: Fast approximate keyword search in semantic data using eigenvector-based term propagation,https://www.sciencedirect.com/science/article/pii/S030643791100144X,Pages 291-390 (June 2012),June 2012
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S0306437911001657,"Volume 37, Issue 3",May 2012
Risk assessment in ERP projects,https://www.sciencedirect.com/science/article/pii/S0306437911001268,"Volume 37, Issue 3",May 2012
Understanding user differences in open-source workflow management system usage intentions,https://www.sciencedirect.com/science/article/pii/S030643791100127X,"Volume 37, Issue 3",May 2012
"“Modeling with tools is easier, believe me”—The effects of tool functionality on modeling grammar usage beliefs",https://www.sciencedirect.com/science/article/pii/S0306437911001475,"Volume 37, Issue 3",May 2012
Identification and classification of ERP critical failure factors in Iranian industries,https://www.sciencedirect.com/science/article/pii/S0306437911001505,"Volume 37, Issue 3",May 2012
A model of fuzzy spatio-temporal knowledge representation and reasoning based on high-level Petri nets,https://www.sciencedirect.com/science/article/pii/S0306437911001529,"Volume 37, Issue 3",May 2012
ArchiMeDeS: A model-driven framework for the specification of service-oriented architectures,https://www.sciencedirect.com/science/article/pii/S0306437911001530,"Volume 37, Issue 3",May 2012
A runtime approach to model-generic translation of schema and data,https://www.sciencedirect.com/science/article/pii/S0306437911001542,"Volume 37, Issue 3",May 2012
The Process Mining Manifesto—An interview with Wil van der Aalst,https://www.sciencedirect.com/science/article/pii/S0306437911001463,"Volume 37, Issue 3",May 2012
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S0306437911001293,Pages 77-182 (April 2012),April 2012
Management and engineering of process-aware information systems: Introduction to the special issue,https://www.sciencedirect.com/science/article/pii/S0306437911001128,Pages 77-182 (April 2012),April 2012
Perceived consistency between process models,https://www.sciencedirect.com/science/article/pii/S0306437910001365,Pages 77-182 (April 2012),April 2012
Business process analysis in healthcare environments: A methodology based on process mining,https://www.sciencedirect.com/science/article/pii/S0306437911000044,Pages 77-182 (April 2012),April 2012
"Process diagnostics using trace alignment: Opportunities, issues, and challenges",https://www.sciencedirect.com/science/article/pii/S0306437911001074,Pages 77-182 (April 2012),April 2012
Discovery and analysis of e-mail-driven business processes,https://www.sciencedirect.com/science/article/pii/S0306437911001177,Pages 77-182 (April 2012),April 2012
Browsing museum image collections on a multi-touch table,https://www.sciencedirect.com/science/article/pii/S0306437911001256,Pages 77-182 (April 2012),April 2012
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S0306437911001190,"Volume 37, Issue 1",March 2012
View determinacy for preserving selected information in data transformations,https://www.sciencedirect.com/science/article/pii/S0306437911001098,"Volume 37, Issue 1",March 2012
Vague continuous K-nearest neighbor queries over moving objects with uncertain velocity in road networks,https://www.sciencedirect.com/science/article/pii/S0306437911001062,"Volume 37, Issue 1",March 2012
A formal model of the Semantic Web Service Ontology (WSMO),https://www.sciencedirect.com/science/article/pii/S0306437911001049,"Volume 37, Issue 1",March 2012
Folksonomy-based personalized search and ranking in social media services,https://www.sciencedirect.com/science/article/pii/S0306437911000858,"Volume 37, Issue 1",March 2012
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S0306437911000949,"Volume 36, Issue 8",December 2011
CATCH: A detecting algorithm for coalition attacks of hit inflation in internet advertising,https://www.sciencedirect.com/science/article/pii/S0306437911000524,"Volume 36, Issue 8",December 2011
A personalized summarization of video life-logs from an indoor multi-camera system using a fuzzy rule-based system with domain knowledge,https://www.sciencedirect.com/science/article/pii/S0306437911000561,"Volume 36, Issue 8",December 2011
Corrective classification: Learning from data imperfections with aggressive and diverse classifier ensembling,https://www.sciencedirect.com/science/article/pii/S0306437911000792,"Volume 36, Issue 8",December 2011
Managing contextual preferences,https://www.sciencedirect.com/science/article/pii/S0306437911000834,"Volume 36, Issue 8",December 2011
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S0306437911000688,Pages 991-1104 (November 2011),November 2011
Special issue on advanced information systems engineering,https://www.sciencedirect.com/science/article/pii/S0306437911000664,Pages 991-1104 (November 2011),November 2011
The brave new world of design requirements,https://www.sciencedirect.com/science/article/pii/S0306437911000548,Pages 991-1104 (November 2011),November 2011
Process compliance analysis based on behavioural profiles,https://www.sciencedirect.com/science/article/pii/S0306437911000536,Pages 991-1104 (November 2011),November 2011
Soundness verification for conceptual workflow nets with data: Early detection of errors with the most precision possible,https://www.sciencedirect.com/science/article/pii/S030643791100055X,Pages 991-1104 (November 2011),November 2011
Detecting proximity events in sensor networks,https://www.sciencedirect.com/science/article/pii/S030643791100038X,Pages 991-1104 (November 2011),November 2011
Towards open ontology learning and filtering,https://www.sciencedirect.com/science/article/pii/S0306437911000391,Pages 991-1104 (November 2011),November 2011
A quad-tree based multiresolution approach for two-dimensional summary data,https://www.sciencedirect.com/science/article/pii/S030643791100041X,Pages 991-1104 (November 2011),November 2011
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S0306437911000585,"Volume 36, Issue 6",September 2011
Skyline and mapping aware join query evaluation,https://www.sciencedirect.com/science/article/pii/S0306437911000366,"Volume 36, Issue 6",September 2011
ARCHITECT: A layered framework for classifying technologies of event-based systems,https://www.sciencedirect.com/science/article/pii/S0306437911000408,"Volume 36, Issue 6",September 2011
Structure and attribute index for approximate graph matching in large graphs,https://www.sciencedirect.com/science/article/pii/S0306437911000433,"Volume 36, Issue 6",September 2011
Best position algorithms for efficient top-k query processing,https://www.sciencedirect.com/science/article/pii/S0306437911000445,"Volume 36, Issue 6",September 2011
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S0306437911000469,"Volume 36, Issue 5",July 2011
Polymorphic queries for P2P systems,https://www.sciencedirect.com/science/article/pii/S0306437911000020,"Volume 36, Issue 5",July 2011
Word co-occurrence features for text classification,https://www.sciencedirect.com/science/article/pii/S0306437911000342,"Volume 36, Issue 5",July 2011
ASAP: Eliminating algorithm-based disclosure in privacy-preserving data publishing,https://www.sciencedirect.com/science/article/pii/S0306437911000354,"Volume 36, Issue 5",July 2011
Human and automatic modularizations of process models to enhance their comprehension,https://www.sciencedirect.com/science/article/pii/S0306437911000378,"Volume 36, Issue 5",July 2011
Ranking uncertain sky: The probabilistic top-k skyline operator,https://www.sciencedirect.com/science/article/pii/S0306437911000421,"Volume 36, Issue 5",July 2011
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S0306437911000214,Pages 707-824 (June 2011),June 2011
Preface,https://www.sciencedirect.com/science/article/pii/S0306437911000196,Pages 707-824 (June 2011),June 2011
Metric information filtering,https://www.sciencedirect.com/science/article/pii/S0306437910001079,Pages 707-824 (June 2011),June 2011
Metric Index: An efficient and scalable solution for precise and approximate similarity search,https://www.sciencedirect.com/science/article/pii/S0306437910001109,Pages 707-824 (June 2011),June 2011
Fully dynamic metric access methods based on hyperplane partitioning,https://www.sciencedirect.com/science/article/pii/S0306437911000032,Pages 707-824 (June 2011),June 2011
A bounded distance metric for comparing tree structure,https://www.sciencedirect.com/science/article/pii/S0306437910001353,Pages 707-824 (June 2011),June 2011
3XL: Supporting efficient operations on very large OWL Lite triple-stores,https://www.sciencedirect.com/science/article/pii/S030643791000133X,Pages 707-824 (June 2011),June 2011
An efficient algorithm for the incremental construction of a piecewise linear classifier,https://www.sciencedirect.com/science/article/pii/S0306437910001341,Pages 707-824 (June 2011),June 2011
Business policy compliance in service-oriented systems,https://www.sciencedirect.com/science/article/pii/S0306437910001377,Pages 707-824 (June 2011),June 2011
Parallel skyline computation on multicore architectures,https://www.sciencedirect.com/science/article/pii/S0306437910001389,Pages 707-824 (June 2011),June 2011
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S030643791100007X,Pages 537-706 (May 2011),May 2011
Editorial,https://www.sciencedirect.com/science/article/pii/S0306437911000056,Pages 537-706 (May 2011),May 2011
A model and architecture for open cross-media annotation and link services,https://www.sciencedirect.com/science/article/pii/S0306437910000797,Pages 537-706 (May 2011),May 2011
Semantic based aspect-oriented programming for context-aware Web service composition,https://www.sciencedirect.com/science/article/pii/S0306437910000578,Pages 537-706 (May 2011),May 2011
Demaq/Transscale: Automated distribution and scalability for declarative applications,https://www.sciencedirect.com/science/article/pii/S0306437910000773,Pages 537-706 (May 2011),May 2011
A hybrid approach for estimating document frequencies in unstructured P2P networks,https://www.sciencedirect.com/science/article/pii/S0306437910000839,Pages 537-706 (May 2011),May 2011
Checking determinism of XML Schema content models in optimal time,https://www.sciencedirect.com/science/article/pii/S0306437910001092,Pages 537-706 (May 2011),May 2011
Reliable distributed data stream management in mobile environments,https://www.sciencedirect.com/science/article/pii/S0306437910001274,Pages 537-706 (May 2011),May 2011
Suffix trees for inputs larger than main memory,https://www.sciencedirect.com/science/article/pii/S0306437910001286,Pages 537-706 (May 2011),May 2011
Pyracanthus: A scalable solution for DHT-independent content-based publish/subscribe data networks,https://www.sciencedirect.com/science/article/pii/S0306437910001316,Pages 537-706 (May 2011),May 2011
"The dark side of the Internet: Attacks, costs and responses",https://www.sciencedirect.com/science/article/pii/S0306437910001328,Pages 537-706 (May 2011),May 2011
IFC EDBD/Aims and Scope,https://www.sciencedirect.com/science/article/pii/S0306437910001134,Pages 115-536 (April 2011),April 2011
Editorial,https://www.sciencedirect.com/science/article/pii/S0306437910001110,Pages 115-536 (April 2011),April 2011
Using semantic techniques to access web data,https://www.sciencedirect.com/science/article/pii/S0306437910000621,Pages 115-536 (April 2011),April 2011
Aggregated search of data and services,https://www.sciencedirect.com/science/article/pii/S0306437910000979,Pages 115-536 (April 2011),April 2011
MashUp web data sources and services based on semantic queries,https://www.sciencedirect.com/science/article/pii/S0306437910000785,Pages 115-536 (April 2011),April 2011
A unified multimedia and semantic perspective for data retrieval in the semantic web,https://www.sciencedirect.com/science/article/pii/S0306437910000645,Pages 115-536 (April 2011),April 2011
Automatic generation of probabilistic relationships for improving schema matching,https://www.sciencedirect.com/science/article/pii/S0306437910000980,Pages 115-536 (April 2011),April 2011
Improving the usability of standard schemas,https://www.sciencedirect.com/science/article/pii/S0306437910000827,Pages 115-536 (April 2011),April 2011
"Building a peer-to-peer content distribution network with high performance, scalability and robustness",https://www.sciencedirect.com/science/article/pii/S0306437910000840,Pages 115-536 (April 2011),April 2011
An effective 3-in-1 keyword search method over heterogeneous data sources,https://www.sciencedirect.com/science/article/pii/S0306437908000665,Pages 115-536 (April 2011),April 2011
Optimized query routing trees for wireless sensor networks,https://www.sciencedirect.com/science/article/pii/S0306437910000554,Pages 115-536 (April 2011),April 2011
Interaction-centric modeling of process choreographies,https://www.sciencedirect.com/science/article/pii/S0306437910000591,Pages 115-536 (April 2011),April 2011
Configurable multi-perspective business process models,https://www.sciencedirect.com/science/article/pii/S0306437910000633,Pages 115-536 (April 2011),April 2011
"‐
multi-dimensional aggregation",https://www.sciencedirect.com/science/article/pii/S0306437910000748,Pages 115-536 (April 2011),April 2011
Finding the least influenced set in uncertain databases,https://www.sciencedirect.com/science/article/pii/S030643791000075X,Pages 115-536 (April 2011),April 2011
Collection trees for event-monitoring queries,https://www.sciencedirect.com/science/article/pii/S0306437910000803,Pages 115-536 (April 2011),April 2011
