Title,URL,Volume Issue,Vol Issue Year
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0378720623000319,"Volume 60, Issue 3",April 2023
Feedback types and users’ behavior in online innovation contests: Evidence of two underlying mechanisms,https://www.sciencedirect.com/science/article/pii/S0378720623000034,"Volume 60, Issue 3",April 2023
Will they take this offer? A machine learning price elasticity model for predicting upselling acceptance of premium airline seating,https://www.sciencedirect.com/science/article/pii/S0378720623000071,"Volume 60, Issue 3",April 2023
Order matters: Breaking cognitive lock-in through occasional preferential use of a rival app,https://www.sciencedirect.com/science/article/pii/S0378720623000174,"Volume 60, Issue 3",April 2023
Why to gamify performance management? Consequences of user engagement in gamification,https://www.sciencedirect.com/science/article/pii/S0378720623000101,"Volume 60, Issue 3",April 2023
"Empathy, CIOCEO relationship, and digital transformation",https://www.sciencedirect.com/science/article/pii/S0378720623000204,"Volume 60, Issue 3",April 2023
Actively open-minded thinking is key to combating fake news: A multimethod study,https://www.sciencedirect.com/science/article/pii/S0378720623000095,"Volume 60, Issue 3",April 2023
More than watching: An empirical and experimental examination on the impacts of live streaming user-generated video consumption,https://www.sciencedirect.com/science/article/pii/S0378720623000198,"Volume 60, Issue 3",April 2023
Cultivating security culture for information security success: A mixed-methods study based on anthropological perspective,https://www.sciencedirect.com/science/article/pii/S0378720622001598,"Volume 60, Issue 3",April 2023
Incumbent business ecosystems in the face of new entry: An event study of Google's autonomous car announcement,https://www.sciencedirect.com/science/article/pii/S0378720623000083,"Volume 60, Issue 3",April 2023
What are the trend and core knowledge of information security? A citation and co-citation analysis,https://www.sciencedirect.com/science/article/pii/S0378720623000228,"Volume 60, Issue 3",April 2023
Beyond a bunch of reviews: The quality and quantity of electronic word-of-mouth,https://www.sciencedirect.com/science/article/pii/S0378720623000253,"Volume 60, Issue 3",April 2023
How do live-streaming platforms facilitate persuasion in political campaigns? Theory and empirical evidence from the perspective of affordance actualization,https://www.sciencedirect.com/science/article/pii/S037872062300023X,"Volume 60, Issue 3",April 2023
The moderating role of enterprise social media functionalities on employees’ social-related use during work time,https://www.sciencedirect.com/science/article/pii/S0378720623000186,"Volume 60, Issue 3",April 2023
Time-and-materials or revenue-sharing? Implications of monitoring for software outsourcing contract,https://www.sciencedirect.com/science/article/pii/S0378720623000241,"Volume 60, Issue 3",April 2023
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0378720623000149,"Volume 60, Issue 2",March 2023
AIoT-enabled smart surveillance for personal data digitalization: Contextual personalization-privacy paradox in smart home,https://www.sciencedirect.com/science/article/pii/S0378720622001446,"Volume 60, Issue 2",March 2023
Fake news believability: The effects of political beliefs and espoused cultural values,https://www.sciencedirect.com/science/article/pii/S0378720622001537,"Volume 60, Issue 2",March 2023
"Product information and green consumption: An integrated perspective of regulatory focus, self-construal, and temporal distance",https://www.sciencedirect.com/science/article/pii/S0378720622001549,"Volume 60, Issue 2",March 2023
Can data analytics raise marketing agility?-A sense-and-respond perspective,https://www.sciencedirect.com/science/article/pii/S0378720622001513,"Volume 60, Issue 2",March 2023
The puzzle of experience vs. memory: Peak-end theory and strategic gamification design in M-commerce,https://www.sciencedirect.com/science/article/pii/S0378720622001574,"Volume 60, Issue 2",March 2023
Do women and men click differently? Mobile devices mitigate gender differences in online dating,https://www.sciencedirect.com/science/article/pii/S0378720622001586,"Volume 60, Issue 2",March 2023
How to build supply chain resilience: The role of fit mechanisms between digitally-driven business capability and supply chain governance,https://www.sciencedirect.com/science/article/pii/S0378720622001550,"Volume 60, Issue 2",March 2023
Building capabilities for software development firm competitiveness: The role of intellectual capital and intra-firm relational capital,https://www.sciencedirect.com/science/article/pii/S0378720622001525,"Volume 60, Issue 2",March 2023
Mutually complementary effects of cyberloafing and cyber-life-interruption on employee exhaustion,https://www.sciencedirect.com/science/article/pii/S0378720622001604,"Volume 60, Issue 2",March 2023
Fighting for the status quo: Threat to tech self-esteem and opposition to competing smartphones,https://www.sciencedirect.com/science/article/pii/S0378720622001562,"Volume 60, Issue 2",March 2023
Do virtual goods entice more online donations? Perspectives of mental imagery and project appeal,https://www.sciencedirect.com/science/article/pii/S0378720623000022,"Volume 60, Issue 2",March 2023
Online-to-Offline Platforms: Examining the Effects of Demand-Side Usage on Supply-Side Decisions,https://www.sciencedirect.com/science/article/pii/S0378720623000058,"Volume 60, Issue 2",March 2023
Product involvement and routine use of a niche product from a well-known company: The moderating effect of gender,https://www.sciencedirect.com/science/article/pii/S037872062300006X,"Volume 60, Issue 2",March 2023
Information security ignorance: An exploration of the concept and its antecedents,https://www.sciencedirect.com/science/article/pii/S0378720623000010,"Volume 60, Issue 2",March 2023
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0378720622001483,"Volume 60, Issue 1",January 2023
Effect of linguistic disfluency on consumer satisfaction: Evidence from an online knowledge payment platform,https://www.sciencedirect.com/science/article/pii/S0378720622001343,"Volume 60, Issue 1",January 2023
Intellectual capital and team resilience capability of information system development project teams,https://www.sciencedirect.com/science/article/pii/S0378720622001318,"Volume 60, Issue 1",January 2023
The bright side of emotional extremity: Evidence from tipping in live streaming platform,https://www.sciencedirect.com/science/article/pii/S037872062200132X,"Volume 60, Issue 1",January 2023
Examining the role of E-government in controlling corruption: A longitudinal study,https://www.sciencedirect.com/science/article/pii/S0378720622001434,"Volume 60, Issue 1",January 2023
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0378720622001380,"Volume 59, Issue 8",December 2022
Digital technology-enabled dynamic capabilities and their impacts on firm performance: Evidence from the COVID-19 pandemic,https://www.sciencedirect.com/science/article/pii/S0378720622000982,"Volume 59, Issue 8",December 2022
Information technology in open innovation: A resource orchestration perspective,https://www.sciencedirect.com/science/article/pii/S0378720622001082,"Volume 59, Issue 8",December 2022
Mixed reality experiences in museums: Exploring the impact of functional elements of the devices on visitors’ immersive experiences and post-experience behaviours,https://www.sciencedirect.com/science/article/pii/S0378720622001070,"Volume 59, Issue 8",December 2022
Role of users’ status quo on continuance intentions,https://www.sciencedirect.com/science/article/pii/S0378720622000957,"Volume 59, Issue 8",December 2022
Strategic business value from big data analytics: An empirical analysis of the mediating effects of value creation mechanisms,https://www.sciencedirect.com/science/article/pii/S0378720622001100,"Volume 59, Issue 8",December 2022
Higher Price: A Benefit of Online Value Co-Creation Activities in Sponsored Communities,https://www.sciencedirect.com/science/article/pii/S0378720622001124,"Volume 59, Issue 8",December 2022
The strategic usage of Facebook by local governments: A structural topic modelling analysis,https://www.sciencedirect.com/science/article/pii/S0378720622001136,"Volume 59, Issue 8",December 2022
Value alignment's role in mitigating resistance to IT use: The case of physicians'resistance to electronic health record systems,https://www.sciencedirect.com/science/article/pii/S0378720622001112,"Volume 59, Issue 8",December 2022
Modern-day hoarding: A model for understanding and measuring digital hoarding,https://www.sciencedirect.com/science/article/pii/S0378720622001094,"Volume 59, Issue 8",December 2022
Conspicuous display through photo sharing in online reviews: Evidence from an online travel platform,https://www.sciencedirect.com/science/article/pii/S0378720622001148,"Volume 59, Issue 8",December 2022
"My Real Avatar has a Doctor Appointment in the Wepital: A System for Persistent, Efficient, and Ubiquitous Medical Care",https://www.sciencedirect.com/science/article/pii/S037872062200115X,"Volume 59, Issue 8",December 2022
Mobile app portfolio management and developers’ performance: An empirical study of the apple app store,https://www.sciencedirect.com/science/article/pii/S0378720622001252,"Volume 59, Issue 8",December 2022
Privilege or equality? A natural experiment with content monetization in social media,https://www.sciencedirect.com/science/article/pii/S0378720622001240,"Volume 59, Issue 8",December 2022
Your posts betray you: Detecting influencer-generated sponsored posts by finding the right clues,https://www.sciencedirect.com/science/article/pii/S0378720622001288,"Volume 59, Issue 8",December 2022
Does privacy breach affect firm performance? An analysis incorporating event-induced changes and event clustering,https://www.sciencedirect.com/science/article/pii/S0378720622001161,"Volume 59, Issue 8",December 2022
Administrator-users contribute more to online communities,https://www.sciencedirect.com/science/article/pii/S0378720622001264,"Volume 59, Issue 8",December 2022
Product sampling on reward-based crowdfunding platforms,https://www.sciencedirect.com/science/article/pii/S0378720622001276,"Volume 59, Issue 8",December 2022
From decision optimization to satisficing: Regulation of automated trading in the US financial markets,https://www.sciencedirect.com/science/article/pii/S0378720622001306,"Volume 59, Issue 8",December 2022
“What I’ve received doesn’t match what I saw online”: Effects of purchase-risk notices on reducing online returns,https://www.sciencedirect.com/science/article/pii/S037872062200129X,"Volume 59, Issue 8",December 2022
Value creation through marketing data analytics: The distinct contribution of data analytics assets and capabilities to unit and firm performance,https://www.sciencedirect.com/science/article/pii/S0378720622001331,"Volume 59, Issue 8",December 2022
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0378720622001215,November 2022,November 2022
Leveraging blockchain technology to control contextualized business risks: Evidence from China,https://www.sciencedirect.com/science/article/pii/S0378720622000404,November 2022,November 2022
"Blockchain technology for bridging trust, traceability and transparency in circular supply chain",https://www.sciencedirect.com/science/article/pii/S0378720621000823,November 2022,November 2022
Information disclosure and blockchain technology adoption strategy for competing platforms,https://www.sciencedirect.com/science/article/pii/S037872062100080X,November 2022,November 2022
Value creation in blockchain-driven supply chain finance,https://www.sciencedirect.com/science/article/pii/S0378720621000847,November 2022,November 2022
Investigating the Demand for Blockchain Talents in the Recruitment Market: Evidence from Topic Modeling Analysis on Job Postings,https://www.sciencedirect.com/science/article/pii/S0378720621000872,November 2022,November 2022
Organizations’ approaches to blockchain: A critical realist perspective,https://www.sciencedirect.com/science/article/pii/S0378720621001269,November 2022,November 2022
Designing a Framework for Digital KYC Processes Built on Blockchain-Based Self-Sovereign Identity,https://www.sciencedirect.com/science/article/pii/S0378720621001270,November 2022,November 2022
A regulatory control framework for decentrally governed DLT systems: Action design research,https://www.sciencedirect.com/science/article/pii/S0378720621001294,November 2022,November 2022
User incentive mechanism in blockchain-based online community: An empirical study of steemit,https://www.sciencedirect.com/science/article/pii/S0378720622000088,November 2022,November 2022
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0378720622001021,"Volume 59, Issue 6",September 2022
Theoretical and practical applications of blockchain in healthcare information management,https://www.sciencedirect.com/science/article/pii/S0378720622000611,"Volume 59, Issue 6",September 2022
How Online Reviews Interact with a Firm's Free Version Strategy,https://www.sciencedirect.com/science/article/pii/S0378720622000635,"Volume 59, Issue 6",September 2022
Cultivating proactive information security behavior and individual creativity: The role of human relations culture and IT use governance,https://www.sciencedirect.com/science/article/pii/S0378720622000623,"Volume 59, Issue 6",September 2022
Developing social capital through professionally oriented social network sites,https://www.sciencedirect.com/science/article/pii/S037872062200074X,"Volume 59, Issue 6",September 2022
An attractive proposition? Persuading retail consumers to prefer reward-based crowdfunding for owning upcoming technologies,https://www.sciencedirect.com/science/article/pii/S0378720622000647,"Volume 59, Issue 6",September 2022
"White knight in dark days? Supply chain finance firms, blockchain, and the COVID-19 pandemic",https://www.sciencedirect.com/science/article/pii/S0378720622000738,"Volume 59, Issue 6",September 2022
In whose bed shall I sleep tonight? The impact of transaction-specific versus partner-specific information on pricing on a sharing platform,https://www.sciencedirect.com/science/article/pii/S0378720622000763,"Volume 59, Issue 6",September 2022
How can cross-cultural virtual learning teams collaborate effectively: A longitudinal study,https://www.sciencedirect.com/science/article/pii/S0378720622000775,"Volume 59, Issue 6",September 2022
Designing subscription menu for software products: Whether to release a long-length option,https://www.sciencedirect.com/science/article/pii/S0378720622000751,"Volume 59, Issue 6",September 2022
The Impact of Linguistic Complexity on Leadership in Online Q&A communities: Comparing Knowledge Shaping and Knowledge Adding,https://www.sciencedirect.com/science/article/pii/S0378720622000854,"Volume 59, Issue 6",September 2022
Visibility of knowledge in social media: Conceptualization and instrument development,https://www.sciencedirect.com/science/article/pii/S0378720622000866,"Volume 59, Issue 6",September 2022
Examining the state of empirical business intelligence and analytics research: A poly-theoretic approach,https://www.sciencedirect.com/science/article/pii/S0378720622000878,"Volume 59, Issue 6",September 2022
How big data analytics enables the alliance relationship stability of contract farming in the age of digital transformation,https://www.sciencedirect.com/science/article/pii/S0378720622000891,"Volume 59, Issue 6",September 2022
Agile systems development: Privacy theoretical lens to challenge the full information disclosure paradigm.,https://www.sciencedirect.com/science/article/pii/S037872062200088X,"Volume 59, Issue 6",September 2022
Effect of writing style on social support in online health communities: A theoretical linguistic analysis framework,https://www.sciencedirect.com/science/article/pii/S0378720622000921,"Volume 59, Issue 6",September 2022
Identification of Travel Styles by Learning from Consumer-generated Images in Online Travel Communities,https://www.sciencedirect.com/science/article/pii/S037872062200091X,"Volume 59, Issue 6",September 2022
A text summary-based method to detect new events from streams of online news articles,https://www.sciencedirect.com/science/article/pii/S0378720622000933,"Volume 59, Issue 6",September 2022
From free to fee: Monetizing digital content through expected utility-based recommender systems,https://www.sciencedirect.com/science/article/pii/S0378720622000908,"Volume 59, Issue 6",September 2022
What translates big data into business value? A meta-analysis of the impacts of business analytics on firm performance,https://www.sciencedirect.com/science/article/pii/S0378720622000945,"Volume 59, Issue 6",September 2022
Intention to use smartwatch health applications: A regulatory fit and locus of control perspective,https://www.sciencedirect.com/science/article/pii/S0378720622000969,"Volume 59, Issue 6",September 2022
How does personal innovativeness in the domain of information technology promote knowledge workers’ innovative work behavior?,https://www.sciencedirect.com/science/article/pii/S0378720622000970,"Volume 59, Issue 6",September 2022
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0378720622000817,July 2022,July 2022
Big Data analytics for sustainability: Insight through technological innovation,https://www.sciencedirect.com/science/article/pii/S0378720622000398,July 2022,July 2022
Doctors’ Provision of Online Health Consultation Service and Patient Review Valence: Evidence from a Quasi-Experiment,https://www.sciencedirect.com/science/article/pii/S0378720620302986,July 2022,July 2022
Data analytics for the sustainable use of resources in hospitals: Predicting the length of stay for patients with chronic diseases,https://www.sciencedirect.com/science/article/pii/S0378720619301594,July 2022,July 2022
"Little rewards, big changes: Using exercise analytics to motivate sustainable changes in physical activity",https://www.sciencedirect.com/science/article/pii/S037872061930285X,July 2022,July 2022
Examining the spillover effect of sustainable consumption on microloan repayment: A big data-based research,https://www.sciencedirect.com/science/article/pii/S0378720619302782,July 2022,July 2022
Complement or substitute? Investigating the interdependence effects among mobile social apps,https://www.sciencedirect.com/science/article/pii/S0378720620303001,July 2022,July 2022
An anticrime information support system design: Application of K-means-VMD-BiGRU in the city of Chicago,https://www.sciencedirect.com/science/article/pii/S0378720619302228,July 2022,July 2022
Orchestrating big data analytics capability for sustainability: A study of air pollution management in China,https://www.sciencedirect.com/science/article/pii/S0378720619302010,July 2022,July 2022
Estimating networks of sustainable development goals,https://www.sciencedirect.com/science/article/pii/S0378720620302809,July 2022,July 2022
"Combining analytics and simulation methods to assess the impact of shared, autonomous electric vehicles on sustainable urban mobility",https://www.sciencedirect.com/science/article/pii/S037872061930182X,July 2022,July 2022
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0378720622000684,"Volume 59, Issue 4",June 2022
Antecedents and consequences of data breaches: A systematic review,https://www.sciencedirect.com/science/article/pii/S0378720622000507,"Volume 59, Issue 4",June 2022
A dedication-constraint model of consumer switching behavior in mobile payment applications,https://www.sciencedirect.com/science/article/pii/S0378720622000520,"Volume 59, Issue 4",June 2022
Designing crowdsolving Ba: A closer look at the features of crowdsolving platforms to manage organizational knowledge,https://www.sciencedirect.com/science/article/pii/S0378720622000532,"Volume 59, Issue 4",June 2022
A theoretical perspective on organizational culture and digitalization,https://www.sciencedirect.com/science/article/pii/S0378720622000519,"Volume 59, Issue 4",June 2022
Data Matters: A Strategic Action Framework for Data Governance,https://www.sciencedirect.com/science/article/pii/S0378720622000544,"Volume 59, Issue 4",June 2022
Hybrid Social Media Use and Guanxi Types: How Do Employees Use Social Media in the Chinese Workplace?,https://www.sciencedirect.com/science/article/pii/S0378720622000556,"Volume 59, Issue 4",June 2022
Social Media Advertising through Private Messages and Public Feeds: A Congruency Effect between Communication Channels and Advertising Appeals,https://www.sciencedirect.com/science/article/pii/S0378720622000581,"Volume 59, Issue 4",June 2022
Becoming agile together: Customer influence on agile adoption within commissioned software teams,https://www.sciencedirect.com/science/article/pii/S037872062200057X,"Volume 59, Issue 4",June 2022
Impact of mobile technology-enabled HR gamification on employee performance: An empirical investigation,https://www.sciencedirect.com/science/article/pii/S0378720622000593,"Volume 59, Issue 4",June 2022
Collaborating with Bounty Hunters: How to Encourage White Hat Hackers’ Participation in Vulnerability Crowdsourcing Programs through Formal and Relational Governance,https://www.sciencedirect.com/science/article/pii/S037872062200060X,"Volume 59, Issue 4",June 2022
Corrigendum to “Consumer preference analysis based on text comments and ratings: A multi-attribute decision-making perspective”,https://www.sciencedirect.com/science/article/pii/S0378720622000490,"Volume 59, Issue 4",June 2022
Corrigendum to “Estimating the impact of cloud computing on firm performance: An empirical investigation of listed firms”✰,https://www.sciencedirect.com/science/article/pii/S0378720622000568,"Volume 59, Issue 4",June 2022
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0378720622000441,"Volume 59, Issue 3",April 2022
Factors influencing the acceptance of healthcare information technologies: A meta-analysis,https://www.sciencedirect.com/science/article/pii/S0378720622000167,"Volume 59, Issue 3",April 2022
The mediating role of group dynamics in shaping received social support from active and passive use in online health communities,https://www.sciencedirect.com/science/article/pii/S0378720622000180,"Volume 59, Issue 3",April 2022
Estimating the impact of cloud computing on firm performance: An empirical investigation of listed firms,https://www.sciencedirect.com/science/article/pii/S0378720622000155,"Volume 59, Issue 3",April 2022
Motivating participation in crowdsourcing contests: The role of instruction-writing strategy,https://www.sciencedirect.com/science/article/pii/S0378720622000283,"Volume 59, Issue 3",April 2022
Undesirable framing effects in information systems projects: Analysis of adjective usage in IS project business cases,https://www.sciencedirect.com/science/article/pii/S0378720622000271,"Volume 59, Issue 3",April 2022
A contextualized comprehensive action determination model for predicting consumer electronics recommerce platform usage: A sequential mixed-methods approach,https://www.sciencedirect.com/science/article/pii/S0378720622000295,"Volume 59, Issue 3",April 2022
The influences of three task characteristics on innovative use of malleable IT: An extension of adaptive structuration theory for individuals,https://www.sciencedirect.com/science/article/pii/S037872062200009X,"Volume 59, Issue 3",April 2022
The property of being causal – The conduct of qualitative comparative analysis in information systems research,https://www.sciencedirect.com/science/article/pii/S0378720622000313,"Volume 59, Issue 3",April 2022
Complementary effects of CRM and social media on customer co-creation and sales performance in B2B firms: The role of salesperson self-determination needs,https://www.sciencedirect.com/science/article/pii/S0378720622000337,"Volume 59, Issue 3",April 2022
Internet Privacy Concerns Revisited: Oversight from Surveillance and Right To Be Forgotten as New Dimensions,https://www.sciencedirect.com/science/article/pii/S0378720622000301,"Volume 59, Issue 3",April 2022
Strategy implications of IS planning: Executives’ perceptions on firm performance,https://www.sciencedirect.com/science/article/pii/S0378720622000374,"Volume 59, Issue 3",April 2022
scenario modeling for government big data governance decision-making: Chinese experience with public safety services,https://www.sciencedirect.com/science/article/pii/S0378720622000349,"Volume 59, Issue 3",April 2022
“Standardizing information security – a structurational analysis”,https://www.sciencedirect.com/science/article/pii/S0378720622000350,"Volume 59, Issue 3",April 2022
Friends or foes? Strategic technology opening and adopting under competition between technological firms,https://www.sciencedirect.com/science/article/pii/S0378720622000362,"Volume 59, Issue 3",April 2022
Consumer preference analysis based on text comments and ratings: A multi-attribute decision-making perspective,https://www.sciencedirect.com/science/article/pii/S0378720622000386,"Volume 59, Issue 3",April 2022
Digital business transformation in innovation and entrepreneurship,https://www.sciencedirect.com/science/article/pii/S0378720622000325,"Volume 59, Issue 3",April 2022
Envisioning entrepreneurship and digital innovation through a design science research lens: A matrix approach,https://www.sciencedirect.com/science/article/pii/S0378720620302883,"Volume 59, Issue 3",April 2022
Tapping into the wealth of employees’ ideas: Design principles for a digital intrapreneurship platform,https://www.sciencedirect.com/science/article/pii/S0378720618307018,"Volume 59, Issue 3",April 2022
Digital transformation in entrepreneurial firms through information exchange with operating environment,https://www.sciencedirect.com/science/article/pii/S0378720618307870,"Volume 59, Issue 3",April 2022
The emancipatory potential of digital entrepreneurship: A study of financial technology-driven inclusive growth,https://www.sciencedirect.com/science/article/pii/S0378720620303220,"Volume 59, Issue 3",April 2022
Unpacking the social media–driven innovation capability: How consumer conversations turn into organizational innovations,https://www.sciencedirect.com/science/article/pii/S037872061830750X,"Volume 59, Issue 3",April 2022
Achieving novelty and efficiency in business model design: Striking a balance between IT exploration and exploitation,https://www.sciencedirect.com/science/article/pii/S0378720618307596,"Volume 59, Issue 3",April 2022
Exploring the impact of initial herd on overfunding in equity crowdfunding,https://www.sciencedirect.com/science/article/pii/S0378720618307407,"Volume 59, Issue 3",April 2022
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0378720622000222,"Volume 59, Issue 2",March 2022
Beyond adaptive security coping behaviors: Theory and empirical evidence,https://www.sciencedirect.com/science/article/pii/S037872062100149X,"Volume 59, Issue 2",March 2022
Deliberate news consumption through the quantified self and the self-regulatory process,https://www.sciencedirect.com/science/article/pii/S0378720621001592,"Volume 59, Issue 2",March 2022
The impact of E-commerce capabilities on online retailer performance: Examining the role of timing of adoption,https://www.sciencedirect.com/science/article/pii/S0378720621001580,"Volume 59, Issue 2",March 2022
Online information privacy and price: A theoretical model and empirical tests,https://www.sciencedirect.com/science/article/pii/S0378720621001579,"Volume 59, Issue 2",March 2022
Predicting aspect-based sentiment using deep learning and information visualization: The impact of COVID-19 on the airline industry,https://www.sciencedirect.com/science/article/pii/S0378720621001610,"Volume 59, Issue 2",March 2022
How are social and mass media different in relation to the stock market? A study on topic coverage and predictive value,https://www.sciencedirect.com/science/article/pii/S0378720621001622,"Volume 59, Issue 2",March 2022
Discovering the interplay between defensive avoidance and continued use intention of anti-malware software among experienced home users: A moderated mediation model,https://www.sciencedirect.com/science/article/pii/S0378720621001609,"Volume 59, Issue 2",March 2022
Impact of digital leadership capability on innovation performance: The role of platform digitization capability,https://www.sciencedirect.com/science/article/pii/S0378720622000027,"Volume 59, Issue 2",March 2022
"Linguistic understandability, signal observability, funding opportunities, and crowdfunding campaigns",https://www.sciencedirect.com/science/article/pii/S0378720622000039,"Volume 59, Issue 2",March 2022
The impact of IT spillovers on technical efficiency: The role of IT intensity and supply chain relationships,https://www.sciencedirect.com/science/article/pii/S0378720622000015,"Volume 59, Issue 2",March 2022
How Can Our Tweets Go Viral? Point-Process Modelling of Brand Content,https://www.sciencedirect.com/science/article/pii/S0378720622000064,"Volume 59, Issue 2",March 2022
From the Side of Both Relationship Initiator and Responder: The Importance of Look and Geographical Distance in Online Dating,https://www.sciencedirect.com/science/article/pii/S0378720622000052,"Volume 59, Issue 2",March 2022
Abusive supervision and cyberloafing: A moderated moderation model of moral disengagement and negative reciprocity beliefs,https://www.sciencedirect.com/science/article/pii/S037872062200012X,"Volume 59, Issue 2",March 2022
The Effect of Similarity and Dissimilarity on Information Network Formation and Their Implications in Accurate Information Identification,https://www.sciencedirect.com/science/article/pii/S0378720622000106,"Volume 59, Issue 2",March 2022
Legacy information system replacement: Pursuing quality design of operational information systems,https://www.sciencedirect.com/science/article/pii/S0378720622000040,"Volume 59, Issue 2",March 2022
"The effect of TV drama piracy: An analysis of digital piracy users, internet buzz, and TV drama viewership",https://www.sciencedirect.com/science/article/pii/S0378720622000118,"Volume 59, Issue 2",March 2022
Can people experience romantic love for artificial intelligence? An empirical study of intelligent assistants,https://www.sciencedirect.com/science/article/pii/S0378720622000076,"Volume 59, Issue 2",March 2022
Managing digital piracy under consumer valuation uncertainty: The roles of product demonstrations and antipiracy measures,https://www.sciencedirect.com/science/article/pii/S0378720622000131,"Volume 59, Issue 2",March 2022
Applying cognitive evaluation theory to analyze the impact of gamification mechanics on user engagement in resource recycling,https://www.sciencedirect.com/science/article/pii/S0378720622000143,"Volume 59, Issue 2",March 2022
A growing or depreciating love? Linking time with customer satisfaction through online reviews,https://www.sciencedirect.com/science/article/pii/S0378720622000179,"Volume 59, Issue 2",March 2022
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0378720621001531,"Volume 59, Issue 1",January 2022
Antecedents and consequences of explicit and implicit attitudes toward digital piracy,https://www.sciencedirect.com/science/article/pii/S0378720621001336,"Volume 59, Issue 1",January 2022
Psychological empowerment and user satisfaction: Investigating the influences of online brand community participation,https://www.sciencedirect.com/science/article/pii/S0378720621001440,"Volume 59, Issue 1",January 2022
Guanxi circles and light entrepreneurship in social commerce: The roles of mass entrepreneurship climate and technology affordances,https://www.sciencedirect.com/science/article/pii/S0378720621001324,"Volume 59, Issue 1",January 2022
Should we teach in hybrid mode or fully online? A theory and empirical investigation on the service–profit chain in MBAs,https://www.sciencedirect.com/science/article/pii/S0378720621001476,"Volume 59, Issue 1",January 2022
An assimilation maturity model for IT governance and auditing,https://www.sciencedirect.com/science/article/pii/S0378720621001439,"Volume 59, Issue 1",January 2022
A neo-institutional perspective on the establishment of information security knowledge sharing practices,https://www.sciencedirect.com/science/article/pii/S0378720621001488,"Volume 59, Issue 1",January 2022
Scratch my back and I'll scratch yours: The impact of user effort and recommendation agent effort on perceived recommendation agent quality,https://www.sciencedirect.com/science/article/pii/S0378720621001452,"Volume 59, Issue 1",January 2022
IS diffusion: A dynamic control and stakeholder perspective,https://www.sciencedirect.com/science/article/pii/S0378720621001464,"Volume 59, Issue 1",January 2022
Editorial Board,https://www.sciencedirect.com/science/article/pii/S0378720621001373,"Volume 58, Issue 8",December 2021
When products receive reviews across platforms: Studying the platform concentration of electronic word-of-mouth,https://www.sciencedirect.com/science/article/pii/S0378720621001063,"Volume 58, Issue 8",December 2021
Balance cues of online-offline channel integration: Considering the moderating role of customer's showrooming motivation,https://www.sciencedirect.com/science/article/pii/S0378720621001099,"Volume 58, Issue 8",December 2021
Appropriation of accounting information system use under the new IFRS: Impacts on accounting process performance,https://www.sciencedirect.com/science/article/pii/S0378720621001087,"Volume 58, Issue 8",December 2021
Absorbed in technology but digitally overloaded: Interplay effects on gig workers’ burnout and creativity,https://www.sciencedirect.com/science/article/pii/S0378720621001075,"Volume 58, Issue 8",December 2021
The coordination of workarounds: Insights from responses to misfits between local realities and a mandated global enterprise system,https://www.sciencedirect.com/science/article/pii/S037872062100104X,"Volume 58, Issue 8",December 2021
The role of legitimacy and reputation judgments in users’ selection of service providers on sharing economy platforms,https://www.sciencedirect.com/science/article/pii/S0378720621001038,"Volume 58, Issue 8",December 2021
The value of local sporting clubs’ websites,https://www.sciencedirect.com/science/article/pii/S0378720621001051,"Volume 58, Issue 8",December 2021
Understanding the bi-directional message diffusion mechanism in the context of IT trends and current social issues,https://www.sciencedirect.com/science/article/pii/S0378720621001014,"Volume 58, Issue 8",December 2021
The devil is in the details: The effect of nonverbal cues on crowdfunding success,https://www.sciencedirect.com/science/article/pii/S0378720621001026,"Volume 58, Issue 8",December 2021
Herd behavior in information security decision-making,https://www.sciencedirect.com/science/article/pii/S0378720621001002,"Volume 58, Issue 8",December 2021
A social investing approach for portfolio recommendation,https://www.sciencedirect.com/science/article/pii/S0378720621001105,"Volume 58, Issue 8",December 2021
Constructing information technology (IT) portfolios to achieve enterprise strategic goals in multi-business unit firms,https://www.sciencedirect.com/science/article/pii/S0378720621000999,"Volume 58, Issue 8",December 2021
No Rose without a thorn: Board IT competence and market reactions to operational IT failures,https://www.sciencedirect.com/science/article/pii/S0378720621001208,"Volume 58, Issue 8",December 2021
Generativity and the paradox of stability and flexibility in a platform architecture: A case of the Oracle Cloud Platform,https://www.sciencedirect.com/science/article/pii/S0378720621001221,"Volume 58, Issue 8",December 2021
Understanding how the semantic features of contents influence the diffusion of government microblogs: Moderating role of content topics,https://www.sciencedirect.com/science/article/pii/S037872062100121X,"Volume 58, Issue 8",December 2021
"Does certainty tone matter? Effects of review certainty, reviewer characteristics, and organizational niche width on review usefulness",https://www.sciencedirect.com/science/article/pii/S0378720621001233,"Volume 58, Issue 8",December 2021
